time,pm_pred,stator_yoke_pred,stator_tooth_pred,stator_winding_pred
74.0,29.184643,20.460745,21.48363,28.13326
74.5,29.219648,20.476318,21.508156,28.201035
75.0,29.254633,20.491884,21.532675,28.268734
75.5,29.28958,20.507437,21.55717,28.336323
76.0,29.3245,20.522982,21.581656,28.403828
76.5,29.359404,20.538525,21.606136,28.471262
77.0,29.394276,20.554054,21.630596,28.538593
77.5,29.429134,20.56958,21.655058,28.605865
78.0,29.463964,20.585096,21.679502,28.673046
78.5,29.498777,20.600607,21.703943,28.740158
79.0,29.533566,20.616112,21.728376,28.807196
79.5,29.568327,20.631609,21.752794,28.874134
80.0,29.603079,20.647112,21.777212,28.941023
80.5,29.63782,20.662619,21.801624,29.007843
81.0,29.672539,20.678127,21.826027,29.074577
81.5,29.707235,20.693626,21.850422,29.14124
82.0,29.741898,20.709118,21.8748,29.207802
82.5,29.77653,20.724598,21.89916,29.27427
83.0,29.811123,20.740065,21.923498,29.340637
83.5,29.845676,20.755516,21.94781,29.406887
84.0,29.88018,20.770943,21.97209,29.473015
84.5,29.914654,20.786358,21.996351,29.53906
85.0,29.949097,20.801758,22.020597,29.605019
85.5,29.983515,20.817148,22.044832,29.670902
86.0,30.017912,20.832527,22.069057,29.73672
86.5,30.05226,20.847883,22.09325,29.8024
87.0,30.086576,20.863224,22.117426,29.867983
87.5,30.120865,20.878553,22.14159,29.933483
88.0,30.15513,20.893877,22.165747,29.99891
88.5,30.189362,20.909184,22.189884,30.064232
89.0,30.223581,20.924492,22.214018,30.129492
89.5,30.25777,20.93979,22.238136,30.19466
90.0,30.291933,20.955082,22.262243,30.259743
90.5,30.32607,20.970364,22.286337,30.324741
91.0,30.360186,20.985643,22.310421,30.389664
91.5,30.394299,21.000927,22.33451,30.454546
92.0,30.42838,21.016203,22.358585,30.519331
92.5,30.46245,21.031483,22.382658,30.584064
93.0,30.496498,21.046759,22.406723,30.648726
93.5,30.530525,21.06203,22.430779,30.71331
94.0,30.564503,21.07729,22.454805,30.777771
94.5,30.59846,21.09254,22.478819,30.842152
95.0,30.632383,21.107784,22.502817,30.906448
95.5,30.666267,21.123005,22.526789,30.970636
96.0,30.70012,21.138208,22.550741,31.034735
96.5,30.733923,21.153385,22.57466,31.09871
97.0,30.767683,21.16854,22.598553,31.162565
97.5,30.801414,21.183678,22.62243,31.226343
98.0,30.83512,21.198801,22.646294,31.290037
98.5,30.868774,21.213903,22.670128,31.353601
99.0,30.902407,21.228998,22.69395,31.417093
99.5,30.936028,21.244091,22.717773,31.480534
100.0,30.969614,21.259176,22.74158,31.543869
100.5,31.0032,21.27427,22.765388,31.607168
101.0,31.036768,21.289356,22.789192,31.670397
101.5,31.070312,21.30444,22.812984,31.73355
102.0,31.103844,21.319527,22.836773,31.79664
102.5,31.137356,21.33461,22.860552,31.859661
103.0,31.170841,21.349691,22.884321,31.9226
103.5,31.204323,21.364777,22.908092,31.98549
104.0,31.237782,21.379862,22.931854,32.048313
104.5,31.271223,21.394945,22.95561,32.111065
105.0,31.304651,21.410032,22.979368,32.173775
105.5,31.338047,21.425104,23.003107,32.23639
106.0,31.371412,21.440165,23.02683,32.298912
106.5,31.404728,21.4552,23.050522,32.36131
107.0,31.438002,21.47021,23.074188,32.423603
107.5,31.471222,21.48519,23.097818,32.485764
108.0,31.504398,21.500147,23.121418,32.547806
108.5,31.537548,21.515089,23.145004,32.609776
109.0,31.570652,21.530012,23.16856,32.671627
109.5,31.603727,21.54492,23.192102,32.73339
110.0,31.636778,21.559818,23.215631,32.795082
110.5,31.669792,21.574703,23.239141,32.85667
111.0,31.702793,21.589588,23.262646,32.918198
111.5,31.735785,21.604477,23.28615,32.979675
112.0,31.768751,21.619364,23.309645,33.041077
112.5,31.801718,21.634258,23.333147,33.10244
113.0,31.834675,21.649153,23.356647,33.163754
113.5,31.867609,21.66405,23.380136,33.22499
114.0,31.900518,21.67894,23.403614,33.28615
114.5,31.933414,21.69383,23.427086,33.34725
115.0,31.966284,21.708717,23.450548,33.40827
115.5,31.999159,21.723614,23.474022,33.469273
116.0,32.032005,21.738503,23.497482,33.53019
116.5,32.06481,21.753372,23.520922,33.591003
117.0,32.09759,21.768229,23.544344,33.65173
117.5,32.13033,21.783064,23.567745,33.712353
118.0,32.163025,21.797882,23.59112,33.77287
118.5,32.195683,21.812681,23.614475,33.833286
119.0,32.228302,21.827457,23.637804,33.893604
119.5,32.26088,21.84221,23.661106,33.953815
120.0,32.29341,21.856941,23.684376,34.013905
120.5,32.325928,21.871664,23.707636,34.073936
121.0,32.35842,21.886387,23.730894,34.13391
121.5,32.39089,21.901098,23.754131,34.193794
122.0,32.42334,21.915808,23.777365,34.253616
122.5,32.455765,21.930513,23.800585,34.313362
123.0,32.488167,21.945217,23.823795,34.37304
123.5,32.52056,21.959923,23.847004,34.432663
124.0,32.552933,21.97463,23.870205,34.49221
124.5,32.5853,21.989344,23.893408,34.551712
125.0,32.61765,22.004051,23.9166,34.611145
125.5,32.64996,22.018745,23.93977,34.670475
126.0,32.682247,22.033432,23.962929,34.729733
126.5,32.714527,22.048119,23.986092,34.78895
127.0,32.74678,22.062796,24.009247,34.848095
127.5,32.779007,22.077461,24.032387,34.90715
128.0,32.811195,22.09211,24.05551,34.96611
128.5,32.84334,22.106739,24.078606,35.024963
129.0,32.87545,22.121347,24.10168,35.08372
129.5,32.90752,22.135939,24.124733,35.142372
130.0,32.939552,22.150515,24.14776,35.200924
130.5,32.97158,22.16509,24.17079,35.259438
131.0,33.00356,22.17965,24.193785,35.317837
131.5,33.035503,22.194191,24.216755,35.376137
132.0,33.067432,22.208729,24.239714,35.434376
132.5,33.099346,22.223272,24.262663,35.49254
133.0,33.131252,22.237823,24.285608,35.550655
133.5,33.163116,22.25236,24.308529,35.608665
134.0,33.19497,22.266893,24.331453,35.666637
134.5,33.226795,22.281418,24.354366,35.72454
135.0,33.258595,22.295933,24.377268,35.78236
135.5,33.290363,22.310436,24.400152,35.840096
136.0,33.32212,22.32494,24.423038,35.897785
136.5,33.353855,22.339436,24.445913,35.9554
137.0,33.385574,22.353926,24.468784,36.012955
137.5,33.41726,22.368397,24.491634,36.07042
138.0,33.448895,22.382845,24.51446,36.127766
138.5,33.480515,22.397287,24.537281,36.185055
139.0,33.512123,22.411732,24.560097,36.24228
139.5,33.5437,22.426172,24.582901,36.299427
140.0,33.57526,22.440603,24.605694,36.356503
140.5,33.60679,22.455027,24.628471,36.4135
141.0,33.638294,22.469446,24.651232,36.47042
141.5,33.669765,22.48385,24.67397,36.527245
142.0,33.701206,22.498241,24.696693,36.58399
142.5,33.7326,22.512613,24.719387,36.64063
143.0,33.763973,22.526972,24.74207,36.697205
143.5,33.79532,22.541319,24.764734,36.753704
144.0,33.82663,22.555653,24.787384,36.810127
144.5,33.85791,22.569975,24.810017,36.866463
145.0,33.889175,22.584295,24.832642,36.922733
145.5,33.92042,22.598612,24.855263,36.97895
146.0,33.951637,22.612917,24.877865,37.03508
146.5,33.98283,22.627214,24.900457,37.09114
147.0,34.014008,22.641506,24.923046,37.14714
147.5,34.045155,22.655783,24.94562,37.20306
148.0,34.076275,22.670048,24.968184,37.2589
148.5,34.107365,22.684303,24.99073,37.31465
149.0,34.138428,22.698544,25.01326,37.37032
149.5,34.169476,22.71278,25.03578,37.42592
150.0,34.200512,22.727024,25.058302,37.48148
150.5,34.23154,22.741274,25.080818,37.53698
151.0,34.26256,22.755533,25.103334,37.592426
151.5,34.29358,22.769808,25.125843,37.647816
152.0,34.324593,22.78409,25.148355,37.703175
152.5,34.35559,22.79838,25.17085,37.758453
153.0,34.38659,22.812685,25.193346,37.813698
153.5,34.417557,22.82698,25.215816,37.868847
154.0,34.448494,22.84126,25.238266,37.923904
154.5,34.479378,22.85551,25.26069,37.978863
155.0,34.51022,22.869734,25.283092,38.033737
155.5,34.54102,22.88393,25.305473,38.08852
156.0,34.571777,22.898102,25.327835,38.14322
156.5,34.60248,22.912245,25.350168,38.197807
157.0,34.633152,22.92637,25.37249,38.25231
157.5,34.66378,22.940474,25.394789,38.306713
158.0,34.694386,22.954561,25.417078,38.361046
158.5,34.72496,22.96863,25.439352,38.4153
159.0,34.755497,22.982683,25.461601,38.469448
159.5,34.78603,22.996735,25.483858,38.52357
160.0,34.816547,23.010792,25.50611,38.577633
160.5,34.847076,23.024866,25.528368,38.631668
161.0,34.877567,23.038929,25.55061,38.685627
161.5,34.908043,23.052992,25.572842,38.739517
162.0,34.938522,23.06707,25.595087,38.793392
162.5,34.969017,23.081175,25.617334,38.847237
163.0,34.99951,23.0953,25.639578,38.901024
163.5,35.03,23.109438,25.66182,38.95477
164.0,35.06045,23.12356,25.684038,39.008415
164.5,35.09089,23.137688,25.706244,39.062
165.0,35.1213,23.151802,25.728422,39.115482
165.5,35.151688,23.165916,25.750586,39.168896
166.0,35.18205,23.18002,25.772732,39.222233
166.5,35.212383,23.194105,25.79486,39.275486
167.0,35.242683,23.20818,25.816965,39.328644
167.5,35.272957,23.222244,25.839052,39.381714
168.0,35.303196,23.236292,25.86112,39.4347
168.5,35.33343,23.25034,25.883188,39.48764
169.0,35.363636,23.264383,25.90524,39.54049
169.5,35.393833,23.278429,25.927288,39.593296
170.0,35.424023,23.292477,25.949335,39.646053
170.5,35.454197,23.306528,25.971376,39.698757
171.0,35.484352,23.320574,25.993406,39.751392
171.5,35.514484,23.334616,26.015425,39.803963
172.0,35.544613,23.34867,26.037449,39.8565
172.5,35.57473,23.362724,26.05947,39.908985
173.0,35.60483,23.37678,26.081488,39.961426
173.5,35.634914,23.390827,26.1035,40.01381
174.0,35.66496,23.404861,26.125496,40.066113
174.5,35.69497,23.418869,26.147478,40.118343
175.0,35.724945,23.432867,26.169443,40.170486
175.5,35.75489,23.446856,26.19139,40.222546
176.0,35.784817,23.460836,26.213324,40.274548
176.5,35.814713,23.474802,26.23524,40.326477
177.0,35.84456,23.488743,26.257124,40.37829
177.5,35.87437,23.50266,26.278984,40.430008
178.0,35.904137,23.516556,26.300817,40.481625
178.5,35.933857,23.530424,26.322628,40.533146
179.0,35.963543,23.544268,26.344416,40.584576
179.5,35.9932,23.558096,26.366182,40.635918
180.0,36.02282,23.571915,26.387936,40.687183
180.5,36.0524,23.585707,26.40967,40.738365
181.0,36.081963,23.599495,26.431408,40.789505
181.5,36.111515,23.613285,26.45314,40.8406
182.0,36.14105,23.627075,26.474861,40.89162
182.5,36.1706,23.64089,26.496597,40.942646
183.0,36.200134,23.654703,26.518324,40.993603
183.5,36.22962,23.66849,26.540031,41.04448
184.0,36.259064,23.682243,26.561728,41.095287
184.5,36.288486,23.695988,26.583427,41.146057
185.0,36.3179,23.709743,26.605114,41.196762
185.5,36.34731,23.723503,26.626795,41.24741
186.0,36.376686,23.737257,26.648462,41.29798
186.5,36.406033,23.750996,26.670107,41.348465
187.0,36.435352,23.764723,26.69174,41.398872
187.5,36.464615,23.778412,26.713348,41.449184
188.0,36.493828,23.792063,26.734936,41.49942
188.5,36.52298,23.805672,26.756487,41.549534
189.0,36.552097,23.81926,26.778015,41.599567
189.5,36.58118,23.832834,26.799511,41.649487
190.0,36.61023,23.846392,26.820997,41.699337
190.5,36.639236,23.859924,26.842463,41.74911
191.0,36.66821,23.873438,26.863913,41.7988
191.5,36.697155,23.886944,26.885351,41.848434
192.0,36.726086,23.900448,26.906788,41.898026
192.5,36.755,23.913946,26.928219,41.94756
193.0,36.783905,23.927448,26.94965,41.997055
193.5,36.812786,23.940945,26.97107,42.046486
194.0,36.841652,23.954437,26.992485,42.09587
194.5,36.8705,23.967926,27.013891,42.14519
195.0,36.89931,23.981401,27.035275,42.194424
195.5,36.928116,23.994879,27.056664,42.24362
196.0,36.9569,24.008352,27.07804,42.292747
196.5,36.985664,24.021822,27.09941,42.34182
197.0,37.01441,24.035282,27.12077,42.39083
197.5,37.04313,24.048735,27.14212,42.439777
198.0,37.07181,24.062168,27.163448,42.488632
198.5,37.100468,24.075586,27.184763,42.537422
199.0,37.129093,24.088991,27.206062,42.586136
199.5,37.157673,24.102375,27.227327,42.634735
200.0,37.186234,24.115753,27.248573,42.68326
200.5,37.214752,24.129112,27.269796,42.7317
201.0,37.24325,24.14246,27.291002,42.780075
201.5,37.27173,24.155804,27.312204,42.828403
202.0,37.30021,24.169157,27.333412,42.87671
202.5,37.328644,24.182493,27.354591,42.924915
203.0,37.35707,24.195827,27.375772,42.97308
203.5,37.38549,24.20917,27.396948,43.021194
204.0,37.4139,24.222513,27.418116,43.06926
204.5,37.44229,24.235859,27.439278,43.117275
205.0,37.470673,24.249207,27.460438,43.165237
205.5,37.49904,24.262558,27.481588,43.213142
206.0,37.52738,24.2759,27.502724,43.260975
206.5,37.55571,24.289244,27.523848,43.30873
207.0,37.584026,24.302591,27.54497,43.356445
207.5,37.612328,24.315933,27.566082,43.404095
208.0,37.640602,24.329264,27.58718,43.45167
208.5,37.668858,24.34259,27.608269,43.499195
209.0,37.697098,24.35591,27.62936,43.54668
209.5,37.725285,24.369196,27.650421,43.59406
210.0,37.75342,24.38245,27.67146,43.641354
210.5,37.781517,24.39568,27.692482,43.688576
211.0,37.80958,24.408895,27.713484,43.735725
211.5,37.837593,24.422083,27.734455,43.78277
212.0,37.86557,24.43525,27.7554,43.829723
212.5,37.893517,24.4484,27.77633,43.87661
213.0,37.921432,24.461538,27.797243,43.923424
213.5,37.94931,24.47466,27.81813,43.97015
214.0,37.977184,24.48779,27.839024,44.016846
214.5,38.00504,24.50091,27.859901,44.063477
215.0,38.03287,24.514025,27.880775,44.110054
215.5,38.0607,24.527143,27.901653,44.1566
216.0,38.0885,24.540253,27.922514,44.203083
216.5,38.116283,24.553356,27.943369,44.249508
217.0,38.14405,24.566456,27.964216,44.295876
217.5,38.171787,24.57954,27.985052,44.34217
218.0,38.199505,24.592617,28.005877,44.38841
218.5,38.227196,24.605682,28.026686,44.43457
219.0,38.25487,24.618744,28.047497,44.480698
219.5,38.282516,24.63179,28.068287,44.526733
220.0,38.310154,24.644842,28.089077,44.572735
220.5,38.33777,24.657888,28.109858,44.618675
221.0,38.365353,24.670925,28.130621,44.66454
221.5,38.39291,24.683952,28.15137,44.710342
222.0,38.420433,24.696966,28.172094,44.756065
222.5,38.44792,24.709965,28.1928,44.80171
223.0,38.47539,24.722954,28.213491,44.847294
223.5,38.50282,24.735924,28.234154,44.89278
224.0,38.530216,24.74888,28.254799,44.93819
224.5,38.5576,24.76183,28.275436,44.98356
225.0,38.584953,24.774767,28.296059,45.028862
225.5,38.61228,24.787697,28.316671,45.0741
226.0,38.639606,24.80063,28.337284,45.11931
226.5,38.666916,24.81356,28.357897,45.16448
227.0,38.69421,24.826483,28.378498,45.209587
227.5,38.721474,24.839394,28.399082,45.25462
228.0,38.748722,24.852299,28.419664,45.299606
228.5,38.775944,24.86519,28.440231,45.344524
229.0,38.80315,24.87808,28.460793,45.389385
229.5,38.830334,24.89096,28.48134,45.43418
230.0,38.85749,24.903833,28.501875,45.47891
230.5,38.884647,24.916714,28.522417,45.523624
231.0,38.911797,24.929596,28.542953,45.568295
231.5,38.938923,24.942476,28.563482,45.612904
232.0,38.966045,24.955364,28.584015,45.657494
232.5,38.99312,24.968231,28.604513,45.70196
233.0,39.020164,24.981087,28.625,45.74638
233.5,39.047176,24.993923,28.645462,45.790707
234.0,39.074158,25.00675,28.665907,45.83497
234.5,39.101105,25.019556,28.686327,45.879147
235.0,39.128025,25.032352,28.70673,45.923252
235.5,39.15492,25.045135,28.727114,45.967285
236.0,39.181778,25.057905,28.747478,46.011246
236.5,39.208622,25.070667,28.76784,46.05516
237.0,39.235447,25.08342,28.78819,46.099026
237.5,39.26224,25.096157,28.808529,46.142815
238.0,39.28901,25.108883,28.828854,46.18654
238.5,39.315758,25.1216,28.849169,46.2302
239.0,39.34248,25.134308,28.869469,46.273796
239.5,39.369183,25.147009,28.889757,46.317326
240.0,39.39586,25.159702,28.910032,46.36079
240.5,39.42253,25.172403,28.93031,46.40423
241.0,39.449215,25.185123,28.95059,46.44764
241.5,39.475883,25.197845,28.970861,46.49099
242.0,39.50256,25.210587,28.991142,46.534336
242.5,39.52924,25.223341,29.011425,46.577656
243.0,39.55594,25.236126,29.031715,46.62095
243.5,39.582626,25.248924,29.051992,46.66419
244.0,39.609303,25.26173,29.072264,46.70738
244.5,39.635967,25.274532,29.092524,46.75051
245.0,39.66261,25.287327,29.112768,46.79359
245.5,39.689213,25.300104,29.13299,46.836575
246.0,39.715775,25.312853,29.15318,46.87947
246.5,39.742287,25.325567,29.173351,46.92229
247.0,39.768757,25.338253,29.193502,46.965034
247.5,39.795177,25.350908,29.213623,47.00767
248.0,39.82157,25.363544,29.233732,47.05025
248.5,39.847927,25.376165,29.253813,47.092735
249.0,39.874302,25.38881,29.273907,47.135212
249.5,39.900665,25.401464,29.293987,47.177624
250.0,39.927025,25.414127,29.314074,47.22001
250.5,39.953377,25.426786,29.334154,47.26235
251.0,39.9797,25.439432,29.354229,47.30465
251.5,40.00599,25.452065,29.374283,47.34687
252.0,40.032257,25.464684,29.394331,47.389038
252.5,40.058495,25.477291,29.414373,47.431164
253.0,40.084724,25.489899,29.434416,47.47326
253.5,40.11097,25.502533,29.454466,47.51534
254.0,40.137196,25.51517,29.4745,47.557346
254.5,40.163425,25.52782,29.494534,47.599323
255.0,40.189636,25.54047,29.514557,47.64124
255.5,40.215828,25.55312,29.534567,47.68309
256.0,40.242,25.565763,29.55457,47.7249
256.5,40.268143,25.578394,29.574553,47.766632
257.0,40.294262,25.59101,29.59452,47.808308
257.5,40.32032,25.603586,29.614445,47.849854
258.0,40.34635,25.616152,29.634354,47.89134
258.5,40.37235,25.628695,29.654238,47.93273
259.0,40.398335,25.641235,29.674118,47.974094
259.5,40.4243,25.653767,29.69399,48.015408
260.0,40.45023,25.66628,29.713842,48.056637
260.5,40.476124,25.678782,29.733673,48.097786
261.0,40.50201,25.691286,29.7535,48.138897
261.5,40.527897,25.7038,29.773335,48.17999
262.0,40.553776,25.716316,29.793161,48.22104
262.5,40.579628,25.72883,29.812977,48.262024
263.0,40.605484,25.74135,29.832796,48.30299
263.5,40.631325,25.75387,29.852612,48.343918
264.0,40.657154,25.766388,29.872423,48.384808
264.5,40.682972,25.778908,29.892237,48.425667
265.0,40.708786,25.791431,29.912054,48.4665
265.5,40.734604,25.803963,29.931879,48.507328
266.0,40.76039,25.816484,29.951685,48.548073
266.5,40.786148,25.828997,29.971468,48.588734
267.0,40.811867,25.841486,29.991234,48.62932
267.5,40.837536,25.85395,30.010965,48.669792
268.0,40.86319,25.866404,30.030695,48.71023
268.5,40.888794,25.878826,30.05039,48.750576
269.0,40.914356,25.891224,30.07006,48.79083
269.5,40.939884,25.9036,30.0897,48.830994
270.0,40.965378,25.915962,30.109322,48.871086
270.5,40.99085,25.928312,30.128933,48.91113
271.0,41.016308,25.94066,30.148539,48.95113
271.5,41.04174,25.952997,30.168135,48.991085
272.0,41.06715,25.96533,30.18772,49.03098
272.5,41.092537,25.977654,30.207294,49.070824
273.0,41.11791,25.989971,30.226868,49.11063
273.5,41.143265,26.002285,30.246443,49.150406
274.0,41.16861,26.014597,30.26601,49.19014
274.5,41.19394,26.026907,30.285572,49.229828
275.0,41.21926,26.039223,30.305132,49.269485
275.5,41.244537,26.051506,30.32467,49.30906
276.0,41.269787,26.063772,30.344206,49.348595
276.5,41.295013,26.076036,30.36373,49.388065
277.0,41.32024,26.088303,30.383259,49.42752
277.5,41.34544,26.100555,30.402771,49.466904
278.0,41.370594,26.112778,30.422264,49.506214
278.5,41.395725,26.124987,30.441746,49.545464
279.0,41.420795,26.137157,30.461193,49.5846
279.5,41.445827,26.14931,30.480618,49.623665
280.0,41.47083,26.161444,30.50002,49.66265
280.5,41.49581,26.173576,30.519405,49.70158
281.0,41.520763,26.185692,30.53877,49.74044
281.5,41.54567,26.197779,30.55811,49.779217
282.0,41.570534,26.209846,30.577421,49.817898
282.5,41.59537,26.221899,30.596727,49.85655
283.0,41.62018,26.233936,30.61602,49.895134
283.5,41.644962,26.24596,30.635305,49.933678
284.0,41.669724,26.25798,30.654585,49.972176
284.5,41.69446,26.269987,30.673855,50.01062
285.0,41.719185,26.281988,30.69312,50.049026
285.5,41.743885,26.293983,30.712378,50.08738
286.0,41.768578,26.305977,30.731634,50.1257
286.5,41.79325,26.31796,30.75088,50.16398
287.0,41.8179,26.32993,30.770117,50.202198
287.5,41.842518,26.341883,30.789333,50.240337
288.0,41.86711,26.353825,30.808538,50.27842
288.5,41.891678,26.365757,30.827728,50.31643
289.0,41.916237,26.37769,30.84692,50.35441
289.5,41.940823,26.389662,30.866116,50.392372
