time,pm_pred,stator_yoke_pred,stator_tooth_pred,stator_winding_pred
66.5,69.74453,72.4185,73.500786,77.66598
67.0,69.752,72.42389,73.51192,77.68218
67.5,69.759315,72.42919,73.52294,77.69815
68.0,69.766525,72.43444,73.5339,77.713936
68.5,69.77366,72.439644,73.5448,77.72961
69.0,69.78082,72.44487,73.55572,77.7453
69.5,69.78812,72.45016,73.56671,77.76119
70.0,69.79562,72.45556,73.577866,77.77743
70.5,69.80344,72.46113,73.58922,77.794136
71.0,69.81148,72.46682,73.60073,77.8112
71.5,69.81956,72.472534,73.612274,77.828316
72.0,69.82758,72.47822,73.62375,77.84532
72.5,69.83551,72.48384,73.63514,77.862144
73.0,69.84343,72.48946,73.64651,77.87892
73.5,69.8515,72.49516,73.65795,77.89591
74.0,69.85972,72.500946,73.66949,77.91312
74.5,69.868,72.50675,73.68102,77.930374
75.0,69.876305,72.512566,73.69253,77.94762
75.5,69.8846,72.51837,73.70401,77.964806
76.0,69.89283,72.52415,73.71545,77.98189
76.5,69.901,72.52989,73.72683,77.998856
77.0,69.90916,72.53562,73.738205,78.01579
77.5,69.91739,72.5414,73.74962,78.03284
78.0,69.92578,72.54726,73.76114,78.05013
78.5,69.93445,72.55326,73.772835,78.06782
79.0,69.94339,72.55942,73.78471,78.08594
79.5,69.952545,72.56569,73.796745,78.1044
80.0,69.96183,72.57204,73.80886,78.12305
80.5,69.9711,72.57838,73.820984,78.141685
81.0,69.98038,72.58472,73.83313,78.16034
81.5,69.9898,72.59115,73.84539,78.17924
82.0,69.99947,72.597725,73.857834,78.1985
82.5,70.00946,72.60448,73.87048,78.21825
83.0,70.01973,72.61138,73.883316,78.23839
83.5,70.030136,72.61836,73.89623,78.25873
84.0,70.04064,72.62539,73.9092,78.279205
84.5,70.05123,72.63248,73.922226,78.299805
85.0,70.06189,72.639595,73.935295,78.3205
85.5,70.07259,72.64675,73.94841,78.34126
86.0,70.08334,72.65394,73.96157,78.36209
86.5,70.09421,72.661194,73.97482,78.38308
87.0,70.10519,72.668526,73.98816,78.40423
87.5,70.11625,72.675896,74.00154,78.42548
88.0,70.127335,72.68329,74.01496,78.44678
88.5,70.13843,72.69068,74.02838,78.46807
89.0,70.14949,72.69806,74.04178,78.48933
89.5,70.16048,72.70539,74.05512,78.51046
90.0,70.17137,72.71268,74.06843,78.53147
90.5,70.182205,72.71993,74.08171,78.55238
91.0,70.19294,72.727135,74.09497,78.57318
91.5,70.20356,72.734276,74.10816,78.59381
92.0,70.214096,72.74136,74.1213,78.61432
92.5,70.22456,72.74842,74.13441,78.634735
93.0,70.23498,72.75545,74.14747,78.65506
93.5,70.24529,72.762405,74.16048,78.67525
94.0,70.25548,72.76929,74.173386,78.69522
94.5,70.2655,72.77608,74.18617,78.71495
95.0,70.27537,72.782776,74.198845,78.73442
95.5,70.28504,72.78936,74.21138,78.75359
96.0,70.29449,72.79582,74.22376,78.77242
96.5,70.30371,72.802155,74.23598,78.79089
97.0,70.31283,72.808426,74.2481,78.809166
97.5,70.32202,72.814735,74.26026,78.82754
98.0,70.33135,72.82112,74.272514,78.84613
98.5,70.340836,72.82759,74.28486,78.86493
99.0,70.35046,72.83414,74.297295,78.88392
99.5,70.36023,72.84076,74.309814,78.90314
100.0,70.370125,72.84746,74.32239,78.9225
100.5,70.380066,72.854164,74.334946,78.94189
101.0,70.39004,72.86088,74.34748,78.96127
101.5,70.40003,72.8676,74.36,78.980675
102.0,70.41,72.87431,74.3725,79.000015
102.5,70.419914,72.88098,74.38494,79.01923
103.0,70.42973,72.88761,74.397316,79.03831
103.5,70.43951,72.89421,74.40965,79.05729
104.0,70.44922,72.90077,74.42193,79.076164
104.5,70.45883,72.90727,74.43413,79.09486
105.0,70.46837,72.91375,74.4463,79.11344
105.5,70.477936,72.92024,74.4585,79.13209
106.0,70.48757,72.92677,74.470795,79.15086
106.5,70.49726,72.93334,74.48317,79.16976
107.0,70.507065,72.93998,74.49566,79.18888
107.5,70.51711,72.946754,74.50834,79.20836
108.0,70.52738,72.953674,74.52119,79.22818
108.5,70.537766,72.96065,74.53411,79.24817
109.0,70.54825,72.96768,74.54711,79.2683
109.5,70.55889,72.97481,74.56023,79.288666
110.0,70.56968,72.982025,74.57345,79.30925
110.5,70.58063,72.989334,74.586754,79.33004
111.0,70.59173,72.99673,74.60015,79.35104
111.5,70.603004,73.00422,74.61363,79.37228
112.0,70.61439,73.01176,74.62717,79.39365
112.5,70.62573,73.01928,74.64067,79.41496
113.0,70.63703,73.026764,74.654144,79.4362
113.5,70.64837,73.03427,74.66764,79.45749
114.0,70.65977,73.041824,74.681175,79.47885
114.5,70.67121,73.04939,74.694725,79.50027
115.0,70.682724,73.05699,74.70829,79.52176
115.5,70.69435,73.06465,74.7219,79.543396
116.0,70.706116,73.07238,74.73557,79.565216
116.5,70.71801,73.08017,74.74929,79.58718
117.0,70.72998,73.088,74.76303,79.60924
117.5,70.741936,73.09581,74.77674,79.631256
118.0,70.75377,73.10355,74.79037,79.6531
118.5,70.76542,73.11118,74.803856,79.67464
119.0,70.7768,73.11866,74.817154,79.69577
119.5,70.78788,73.12596,74.830215,79.71639
120.0,70.798584,73.13305,74.84301,79.73642
120.5,70.80892,73.13994,74.855515,79.75582
121.0,70.818886,73.146614,74.867744,79.7746
121.5,70.8285,73.1531,74.87969,79.792755
122.0,70.83785,73.15945,74.891464,79.81051
122.5,70.84718,73.16578,74.90321,79.82819
123.0,70.85652,73.17212,74.914955,79.84589
123.5,70.865776,73.178406,74.926636,79.86343
124.0,70.87649,73.18558,74.93925,79.88283
124.5,70.88921,73.19403,74.95293,79.904274
125.0,70.90371,73.20368,74.96747,79.92738
125.5,70.91994,73.214455,74.98284,79.95229
126.0,70.93791,73.22634,74.99903,79.979095
126.5,70.95768,73.23935,75.01602,80.00778
127.0,70.97931,73.25351,75.03386,80.03859
127.5,71.00278,73.26885,75.052414,80.071106
128.0,71.02818,73.285385,75.07181,80.10571
128.5,71.055534,73.303154,75.09197,80.1422
129.0,71.08483,73.3222,75.11286,80.18037
129.5,71.11634,73.34248,75.13478,80.2213
130.0,71.15038,73.36389,75.1581,80.266396
130.5,71.18696,73.386314,75.18275,80.31571
131.0,71.22575,73.40963,75.20835,80.368095
131.5,71.26657,73.43374,75.23463,80.42282
132.0,71.3093,73.45859,75.261406,80.47939
132.5,71.35373,73.48411,75.28854,80.53733
133.0,71.39929,73.51006,75.31594,80.596214
133.5,71.4458,73.53632,75.34353,80.65592
134.0,71.493065,73.56283,75.371254,80.716255
134.5,71.54084,73.589554,75.39907,80.776886
135.0,71.588936,73.616425,75.426956,80.837746
135.5,71.63731,73.64333,75.45491,80.89889
136.0,71.68587,73.67027,75.4829,80.96026
136.5,71.73461,73.69727,75.51094,81.02178
137.0,71.78348,73.72434,75.539,81.083336
137.5,71.8324,73.751465,75.56708,81.14486
138.0,71.88133,73.77859,75.59518,81.20642
138.5,71.93024,73.80565,75.6233,81.268105
139.0,71.979126,73.83261,75.65145,81.32999
139.5,72.02806,73.859474,75.67962,81.3921
140.0,72.07711,73.886246,75.7078,81.45449
140.5,72.12625,73.9129,75.73601,81.517166
141.0,72.17542,73.93946,75.76424,81.580086
141.5,72.224464,73.96587,75.79249,81.643135
142.0,72.27324,73.99214,75.82075,81.70617
142.5,72.321686,74.01829,75.849,81.76906
143.0,72.369804,74.04432,75.87724,81.831795
143.5,72.41764,74.0702,75.905495,81.894516
144.0,72.465225,74.09591,75.93374,81.957214
144.5,72.51263,74.12146,75.961975,82.019966
145.0,72.55989,74.14688,75.990204,82.082756
145.5,72.60709,74.172295,76.01843,82.145515
146.0,72.654305,74.19771,76.046684,82.208275
146.5,72.70164,74.22312,76.07494,82.27118
147.0,72.74916,74.24853,76.10323,82.334305
147.5,72.79684,74.27388,76.13153,82.397644
148.0,72.84469,74.29921,76.159836,82.4612
148.5,72.892876,74.32462,76.18818,82.524994
149.0,72.94144,74.35011,76.21656,82.58909
149.5,72.99035,74.37565,76.244965,82.65348
150.0,73.0396,74.401215,76.2734,82.718185
150.5,73.089134,74.4268,76.301865,82.783165
151.0,73.138985,74.45242,76.33035,82.84846
151.5,73.18925,74.47811,76.35889,82.91414
152.0,73.239914,74.50388,76.387474,82.98015
152.5,73.290794,74.52973,76.41607,83.04626
153.0,73.341805,74.55566,76.44469,83.1124
153.5,73.393105,74.5817,76.47333,83.178665
154.0,73.44472,74.60789,76.502014,83.24507
154.5,73.49638,74.63413,76.530716,83.31144
155.0,73.54791,74.66042,76.559425,83.3776
155.5,73.599174,74.68677,76.58813,83.4434
156.0,73.6501,74.713135,76.616844,83.508804
156.5,73.70068,74.73955,76.64554,83.57378
157.0,73.75091,74.765976,76.674225,83.638306
157.5,73.80083,74.79242,76.70289,83.70246
158.0,73.850464,74.81887,76.731544,83.76633
158.5,73.89982,74.845276,76.76019,83.82994
159.0,73.9489,74.871635,76.78883,83.89336
159.5,73.997765,74.89795,76.817474,83.956604
160.0,74.04648,74.92424,76.84611,84.01974
160.5,74.09516,74.95055,76.874756,84.08282
161.0,74.14384,74.9769,76.90341,84.14582
161.5,74.19232,75.00327,76.93206,84.20857
162.0,74.24047,75.02963,76.96071,84.27103
162.5,74.288246,75.0559,76.98935,84.33323
163.0,74.33567,75.08205,77.017975,84.39526
163.5,74.38287,75.10804,77.046616,84.45733
164.0,74.42994,75.13392,77.075264,84.51947
164.5,74.47691,75.15976,77.10393,84.58158
165.0,74.523834,75.18558,77.13258,84.64365
165.5,74.57072,75.21137,77.161255,84.70574
166.0,74.61763,75.23718,77.18993,84.76784
166.5,74.66469,75.263084,77.21863,84.82994
167.0,74.711945,75.28907,77.24734,84.8921
167.5,74.75931,75.315094,77.27606,84.95432
168.0,74.80675,75.341156,77.3048,85.01657
168.5,74.854294,75.36729,77.33355,85.07882
169.0,74.90189,75.39349,77.36232,85.141
169.5,74.9493,75.419716,77.39108,85.20296
170.0,74.99646,75.44597,77.41985,85.26465
170.5,75.04365,75.47235,77.44864,85.326164
171.0,75.09099,75.49889,77.47744,85.38759
171.5,75.13832,75.52549,77.506256,85.44893
172.0,75.18552,75.552055,77.53508,85.51019
172.5,75.23247,75.57857,77.56391,85.57133
173.0,75.27907,75.604996,77.59274,85.63224
173.5,75.32522,75.63137,77.621574,85.69282
174.0,75.37089,75.6577,77.65039,85.75298
174.5,75.41626,75.68407,77.679214,85.8128
175.0,75.46147,75.71049,77.70802,85.87234
175.5,75.50677,75.73701,77.736855,85.93182
176.0,75.55223,75.7636,77.76571,85.99138
176.5,75.597664,75.79018,77.79456,86.05095
177.0,75.643005,75.816666,77.82343,86.110565
177.5,75.68844,75.843124,77.85231,86.1703
178.0,75.73409,75.8696,77.8812,86.23023
178.5,75.78007,75.89614,77.91011,86.290375
179.0,75.826324,75.92275,77.93903,86.3507
179.5,75.8726,75.94935,77.967964,86.411064
180.0,75.91867,75.97587,77.9969,86.47135
180.5,75.96445,76.00229,78.02583,86.531494
181.0,76.00987,76.028595,78.05476,86.59147
181.5,76.05507,76.05483,78.08369,86.65131
182.0,76.10017,76.08105,78.112625,86.7111
182.5,76.14543,76.107346,78.14159,86.77096
183.0,76.19096,76.13375,78.17057,86.83091
183.5,76.23652,76.160225,78.19956,86.890785
184.0,76.28205,76.1867,78.22855,86.95063
184.5,76.32768,76.213165,78.25757,87.0106
185.0,76.37352,76.23966,78.28659,87.07073
185.5,76.41953,76.26622,78.31564,87.13096
186.0,76.46578,76.29287,78.3447,87.19127
186.5,76.51242,76.319695,78.37379,87.25167
187.0,76.55957,76.34671,78.402885,87.31228
187.5,76.60726,76.37386,78.43202,87.37322
188.0,76.6554,76.4011,78.46118,87.43448
188.5,76.70364,76.4283,78.490364,87.495926
189.0,76.75183,76.4554,78.51956,87.55749
189.5,76.80016,76.48246,78.548775,87.61928
190.0,76.84879,76.50955,78.578,87.68131
190.5,76.897766,76.53674,78.607254,87.74353
191.0,76.94699,76.56401,78.63653,87.8059
191.5,76.99619,76.59122,78.6658,87.86833
192.0,77.04517,76.61833,78.69509,87.930695
192.5,77.093765,76.64536,78.72437,87.99284
193.0,77.14194,76.672295,78.75366,88.05473
193.5,77.18983,76.699135,78.78294,88.11648
194.0,77.237595,76.72592,78.81223,88.1782
194.5,77.28548,76.75269,78.84154,88.24006
195.0,77.33358,76.77948,78.87086,88.30213
195.5,77.38187,76.80629,78.900185,88.36434
196.0,77.43035,76.83314,78.929535,88.42668
196.5,77.4792,76.86009,78.95889,88.48922
197.0,77.52853,76.88719,78.98828,88.552
197.5,77.57826,76.91442,79.017685,88.61497
198.0,77.6283,76.941734,79.047104,88.6781
198.5,77.67835,76.968994,79.076546,88.74134
199.0,77.72829,76.99617,79.105995,88.80464
199.5,77.778175,77.02329,79.13546,88.86799
200.0,77.82802,77.05036,79.16493,88.9314
200.5,77.87763,77.07731,79.19443,88.99482
201.0,77.92698,77.10414,79.22394,89.05818
201.5,77.97622,77.13094,79.25345,89.1215
202.0,78.025475,77.157745,79.28297,89.18483
202.5,78.07474,77.18451,79.312515,89.24826
203.0,78.124016,77.21126,79.34208,89.311775
203.5,78.17341,77.238045,79.37166,89.37531
204.0,78.222916,77.26487,79.401245,89.438934
204.5,78.27234,77.29161,79.43086,89.50263
205.0,78.32154,77.31823,79.460464,89.56629
205.5,78.370415,77.34472,79.49007,89.62983
206.0,78.41897,77.37109,79.51966,89.6932
206.5,78.467354,77.39743,79.54926,89.756485
207.0,78.51558,77.42374,79.57889,89.81968
207.5,78.56344,77.44995,79.6085,89.882645
208.0,78.61088,77.476036,79.638084,89.94534
208.5,78.658066,77.50203,79.667656,90.00789
209.0,78.70514,77.527954,79.69722,90.07041
209.5,78.75218,77.55381,79.72679,90.132996
210.0,78.7992,77.57959,79.756355,90.19565
210.5,78.84605,77.60525,79.785904,90.258286
211.0,78.892654,77.63076,79.815414,90.32082
211.5,78.939125,77.65615,79.8449,90.383354
212.0,78.98562,77.681496,79.87439,90.445946
212.5,79.032364,77.70692,79.903915,90.50874
213.0,79.079414,77.73244,79.933495,90.571754
213.5,79.12643,77.75796,79.96308,90.63474
214.0,79.1732,77.78339,79.992645,90.69757
214.5,79.21972,77.80872,80.02218,90.76022
215.0,79.26604,77.833954,80.05169,90.82277
215.5,79.31236,77.859116,80.08119,90.88539
216.0,79.35885,77.88428,80.11072,90.9482
216.5,79.40553,77.909485,80.14027,91.01115
217.0,79.45238,77.934715,80.16983,91.07426
217.5,79.49922,77.95987,80.1994,91.13747
218.0,79.54602,77.98493,80.22896,91.200714
218.5,79.59294,78.009964,80.25852,91.26414
219.0,79.64006,78.03501,80.28811,91.32776
219.5,79.687294,78.06011,80.317726,91.391464
220.0,79.73453,78.08522,80.34737,91.45517
220.5,79.78158,78.110245,80.376976,91.51875
221.0,79.82833,78.13518,80.406555,91.582115
221.5,79.87467,78.16003,80.43612,91.64512
222.0,79.92062,78.18482,80.465645,91.70776
222.5,79.96649,78.20962,80.49518,91.77034
223.0,80.01252,78.23447,80.52475,91.83302
223.5,80.05892,78.25945,80.554375,91.895966
224.0,80.10578,78.28463,80.58406,91.95917
224.5,80.15302,78.310005,80.613815,92.02255
225.0,80.200516,78.33557,80.64363,92.086
225.5,80.248024,78.36126,80.67348,92.14934
226.0,80.295456,78.387,80.703354,92.21253
226.5,80.34298,78.41278,80.733246,92.275795
227.0,80.39072,78.438576,80.76315,92.33926
227.5,80.43877,78.46439,80.79308,92.403015
228.0,80.48722,78.49029,80.82305,92.46712
228.5,80.536125,78.51633,80.853065,92.5315
229.0,80.58544,78.5425,80.88313,92.59616
229.5,80.634995,78.5687,80.91322,92.66104
230.0,80.68469,78.59489,80.94333,92.72612
230.5,80.73457,78.62108,80.973465,92.79142
231.0,80.784676,78.64726,81.00363,92.85699
231.5,80.83498,78.67341,81.03381,92.92285
232.0,80.88546,78.69951,81.06401,92.989006
232.5,80.9361,78.725525,81.09421,93.05546
233.0,80.98682,78.75148,81.12442,93.1221
233.5,81.0374,78.77734,81.15461,93.188705
234.0,81.087685,78.8031,81.18477,93.25508
234.5,81.137505,78.82875,81.21489,93.32106
235.0,81.186806,78.85427,81.244965,93.386604
235.5,81.23568,78.87964,81.27499,93.45181
236.0,81.28413,78.904854,81.30495,93.51671
236.5,81.332,78.92986,81.33484,93.58116
237.0,81.379234,78.95466,81.36463,93.64511
237.5,81.42592,78.97932,81.39437,93.70857
238.0,81.47214,79.00388,81.42407,93.77162
238.5,81.51797,79.028404,81.45377,93.83431
239.0,81.563416,79.05289,81.48345,93.89666
239.5,81.608406,79.07728,81.51311,93.95862
240.0,81.65287,79.10154,81.54271,94.020134
240.5,81.69682,79.12561,81.57222,94.08124
241.0,81.74028,79.14945,81.60162,94.141945
241.5,81.78325,79.173065,81.63091,94.20227
242.0,81.8258,79.19645,81.660095,94.262245
242.5,81.86807,79.219666,81.68918,94.322
243.0,81.91011,79.242714,81.718185,94.38156
243.5,81.9518,79.26554,81.74707,94.440834
244.0,81.993065,79.28816,81.77584,94.499756
244.5,82.033905,79.310646,81.80456,94.55829
245.0,82.07423,79.33298,81.83318,94.61636
245.5,82.11391,79.35505,81.86167,94.67388
246.0,82.152855,79.37683,81.89001,94.73074
246.5,82.19102,79.39831,81.918175,94.78692
247.0,82.22838,79.41946,81.94612,94.84227
247.5,82.26507,79.44029,81.97381,94.896835
248.0,82.30119,79.460815,82.00126,94.95075
248.5,82.336754,79.48106,82.02846,95.00398
249.0,82.37174,79.50103,82.055405,95.05648
249.5,82.40611,79.52076,82.0821,95.10811
250.0,82.43982,79.54029,82.10852,95.15878
250.5,82.47286,79.55965,82.13467,95.20838
251.0,82.50522,79.57881,82.16054,95.25693
251.5,82.536964,79.597755,82.18614,95.30456
252.0,82.56813,79.61647,82.2115,95.35134
252.5,82.5987,79.63496,82.236595,95.39725
253.0,82.62872,79.65326,82.26145,95.44229
253.5,82.65838,79.67149,82.28616,95.48671
254.0,82.687805,79.68972,82.31077,95.530594
254.5,82.71704,79.70801,82.33528,95.57394
255.0,82.7462,79.726425,82.35975,95.61684
255.5,82.77562,79.74512,82.38431,95.65973
256.0,82.8055,79.76411,82.40906,95.703064
256.5,82.83588,79.78332,82.43406,95.74716
257.0,82.866684,79.802666,82.45927,95.79198
257.5,82.89759,79.82202,82.484535,95.837036
258.0,82.928406,79.84128,82.50978,95.88207
258.5,82.95905,79.860344,82.53496,95.927086
259.0,82.98954,79.87923,82.560074,95.972115
259.5,83.020035,79.89801,82.5852,96.01731
260.0,83.05057,79.9167,82.61034,96.06276
260.5,83.08109,79.93525,82.63546,96.1084
261.0,83.11166,79.95369,82.66058,96.15424
261.5,83.14239,79.97213,82.685776,96.200424
262.0,83.17325,79.990555,82.71101,96.24686
262.5,83.20388,80.00882,82.73613,96.29305
263.0,83.23423,80.02692,82.76111,96.338905
263.5,83.264595,80.045,82.786095,96.38478
264.0,83.29498,80.06306,82.81109,96.430725
264.5,83.325066,80.08092,82.835915,96.476295
265.0,83.354774,80.098564,82.86055,96.521385
265.5,83.384415,80.11617,82.88516,96.566376
266.0,83.41415,80.13381,82.90981,96.6115
266.5,83.44404,80.15149,82.93453,96.65689
267.0,83.47416,80.16922,82.95935,96.70264
267.5,83.50459,80.18704,82.98429,96.748856
268.0,83.535416,80.204956,83.00939,96.79566
268.5,83.56675,80.22299,83.03469,96.843254
269.0,83.59853,80.24111,83.06015,96.891525
269.5,83.630356,80.259186,83.085594,96.93988
270.0,83.66205,80.27721,83.110985,96.988045
270.5,83.6937,80.29527,83.13638,97.0361
271.0,83.72527,80.31342,83.161804,97.083954
271.5,83.75656,80.33159,83.18716,97.13131
272.0,83.787575,80.349785,83.21244,97.17815
272.5,83.81868,80.368164,83.237816,97.224945
273.0,83.85011,80.38681,83.26338,97.272064
273.5,83.882065,80.40579,83.289215,97.319756
274.0,83.91444,80.42503,83.31526,97.367966
274.5,83.9468,80.44427,83.34131,97.416145
275.0,83.97899,80.46348,83.3673,97.46403
275.5,84.01115,80.48277,83.39329,97.51172
276.0,84.043304,80.50221,83.4193,97.559204
276.5,84.075325,80.521774,83.44525,97.60616
277.0,84.10703,80.54135,83.47106,97.65242
277.5,84.13825,80.560776,83.49665,97.697876
278.0,84.1689,80.57999,83.521996,97.74245
278.5,84.198975,80.59904,83.54709,97.78605
279.0,84.22857,80.617905,83.57195,97.82889
279.5,84.25799,80.636635,83.59676,97.87162
280.0,84.2874,80.65524,83.621574,97.91457
280.5,84.316765,80.67367,83.64637,97.95775
281.0,84.34605,80.69188,83.67111,98.00107
281.5,84.37516,80.70986,83.695755,98.04439
282.0,84.4042,80.7277,83.720345,98.08777
282.5,84.43348,80.745575,83.74504,98.13158
283.0,84.46307,80.76351,83.76987,98.17591
283.5,84.492805,80.7814,83.79473,98.22057
284.0,84.52255,80.799164,83.81954,98.265366
284.5,84.55216,80.81672,83.84423,98.310074
285.0,84.581566,80.834045,83.86874,98.35456
285.5,84.61076,80.851105,83.89304,98.39882
286.0,84.63991,80.86802,83.91724,98.44307
286.5,84.669365,80.884964,83.94153,98.48781
287.0,84.69939,80.902084,83.96607,98.533394
287.5,84.73013,80.91949,83.99094,98.58
288.0,84.761444,80.93707,84.01602,98.62735
288.5,84.79277,80.95459,84.041046,98.674706
289.0,84.82376,80.971855,84.06582,98.72156
289.5,84.85432,80.98879,84.09024,98.76774
290.0,84.88447,81.00544,84.114334,98.81327
