time,u_q,coolant,u_d,motor_speed,i_d,i_q,ambient,torque,i_s,u_s,pm,stator_yoke,stator_tooth,stator_winding
9.0,32.397358768736616,39.610840822403325,28.095617365377297,850.5181752722032,-30.25696283299123,-107.39675555668597,25.718924013628644,-81.0630982796383,0.3000008565566245,0.26254489602664755,35.574531975928984,38.01158471625669,37.86125980947362,38.864064383420214
9.5,31.0563004805202,39.61960500603868,27.43660343353084,821.4192912239706,-30.417890359345122,-107.91181749201316,25.71093712137862,-81.43467069598852,0.30144961242417595,0.25367374261857806,35.50593798807242,38.01975852823582,37.87141510559871,38.9189862612854
10.0,28.668795740114593,39.61455116964051,26.001725470265562,767.9159534315094,-30.93180760999428,-109.44190163546764,25.718916230643725,-82.62975490861024,0.3057761177509919,0.23687807540435077,35.55537623931426,38.04067773718857,37.87656772540749,38.96018862179266
10.5,26.381712500749913,39.62069620856943,24.310853164154373,714.210234119162,-31.078985160610276,-109.92974784938149,25.718604902880827,-82.9981735674355,0.30714502644736674,0.21953765105263384,35.59901352194839,38.07023493243121,37.87756039186251,38.976966418170676
11.0,24.577892312611162,39.62771161709635,22.543628639555422,669.6335747670773,-30.73329978524831,-108.00915339699458,25.718754294697764,-81.50690084284219,0.3019041904618952,0.2040994024761217,35.62088541405819,38.099147985158346,37.87699728775869,39.00461952815539
11.5,22.69246230339627,39.632738376962365,20.581516242367876,621.8157055566927,-29.910663811294917,-105.41083863581524,25.716179396558307,-79.43207549083732,0.2945884474269261,0.18749875156499396,35.60261943295913,38.14312353300116,37.876248578555305,39.028300179455194
12.0,20.485020424468882,39.631388781126546,18.42429884470238,566.4114020039927,-29.102821547759376,-103.13459619444498,25.71366199582662,-77.60911903899365,0.2881244526861837,0.16863398654067613,35.64392703637389,38.14890707768011,37.88880113944841,39.06757183130751
12.5,18.294206594270282,39.63494719016606,16.26295679329387,510.97211625389014,-28.100068017523906,-100.40431966530544,25.720620376565172,-75.44198003353556,0.28035064712515495,0.1498334766478173,35.621130929628215,38.11842850783436,37.90854877389193,39.08528336894863
13.0,16.24716030005545,39.638053506403224,14.171962414695379,457.9923890663788,-26.51953083056384,-96.79930936538864,25.719489773994724,-72.55888697688681,0.2699296413777707,0.13198944117878778,35.615401994697194,38.102837939310504,37.91571577990244,39.109118421778476
13.5,13.373062165655682,39.63519723779068,11.715243927101731,387.91446076204625,-25.45206758911262,-94.32232095590209,25.70982959381045,-70.5774185530194,0.2627850208875882,0.10883975509965074,35.59186132480964,38.10379118033286,37.9122047072102,39.15072997076878
14.0,9.494873710969745,39.63705714027706,8.732750113472639,296.40356411706125,-25.539486004592735,-94.22708069528936,25.702191421220068,-70.50746503888791,0.26258839350624485,0.07894386786403731,35.59200401703818,38.117661224479924,37.908927439243584,39.20420216374851
14.5,7.1861968832913,39.63943473693502,6.986541985132509,241.54713359215805,-25.97023118838666,-95.12761525062997,25.710428079358984,-71.21776722555053,0.2652119825759045,0.06130849064192906,35.59453507745957,38.112076825338185,37.90757080023588,39.26407545219097
15.0,7.1798918002550876,39.64113835938438,7.022749147871292,241.54715411978052,-26.426570351050355,-96.06113854902776,25.719187626581196,-71.95988925276372,0.2679385378949395,0.06143264058627362,35.59342537308661,38.102038882541386,37.89815545751944,39.275626060053504
15.5,9.18193361424721,39.64235905821073,8.314728307479454,286.53897914804975,-26.011954060386195,-95.03761351555318,25.725464116432363,-71.15208411545984,0.2650017398505101,0.07581386613533903,35.591978945515585,38.11432573675603,37.899400581343976,39.24066070041934
16.0,12.969401503235371,39.6432337271406,10.193923811288782,366.56436308490896,-23.682438497316273,-90.92150291438212,25.72119924074716,-67.8268060477842,0.252802244622474,0.10106865837771019,35.587678873944924,38.12798847705432,37.90286847609241,39.25742917938785
16.5,17.565859813876127,39.63395760147412,11.800903597555685,460.6359337912592,-20.62631252747851,-84.2185996927292,25.72027701621259,-62.55526116695738,0.2334187390453558,0.12979574845550973,35.589728018969424,38.14712371673145,37.900034203407216,39.28384941410531
17.0,22.440759628761196,39.62398327374191,12.620067800565677,558.3338116600132,-17.712204130950372,-75.3036790148664,25.71806703576315,-55.761752870442116,0.20831380231088056,0.1580840855464632,35.577234930193825,38.15699447979695,37.90865870719312,39.31955207774836
17.5,26.60192236335322,39.62771583605565,13.045622378845936,641.2285464928291,-15.260553423677718,-67.34180199751935,25.7255379501267,-49.7430409030518,0.18598602888450166,0.18205310395924748,35.60692032906207,38.14961433938437,37.92733499633815,39.350885866772146
18.0,29.69657750443984,39.63274139997879,13.604061779289296,704.2365209804111,-13.71789119110547,-62.33960350768801,25.73290831096646,-45.9481510095446,0.17196367750339614,0.20076910348373037,35.592083034975275,38.14794619129015,37.94160223915166,39.373045250319336
18.5,32.256188946852426,39.63634237388302,14.738519237420885,759.1415279760419,-12.962980633378184,-60.67927266278164,25.722258174034636,-44.62218654275987,0.16719189133478873,0.21797884283193533,35.58592680109347,38.13945840083264,37.95360390569421,39.381585986995916
19.0,34.487151906742014,39.638922584433956,16.668909022795788,810.9560944290763,-12.969558448779676,-62.44479097787131,25.716840920430293,-45.84846280092897,0.1718790620095709,0.2353773754869436,35.58758394643561,38.1223760568228,37.96482325643576,39.39176871059062
19.5,35.07781594091207,39.64139031441538,17.31575199977756,825.4078532650643,-12.806079512700471,-62.82947205605874,25.71333943683141,-46.08372241675427,0.17282399032433005,0.2403591890177507,35.61881480842091,38.114126843350135,37.96857882711783,39.40581759159658
20.0,33.84782821472451,39.6432891349996,15.865009315478144,794.2498007333836,-11.805233317130153,-58.78294515577211,25.711458974363232,-43.08642207005037,0.16161219885887748,0.22973937756452537,35.61703719485694,38.127500736219645,37.97026963839754,39.41706076450401
20.5,32.40238253511831,39.63784148772935,13.585543433957604,752.656774139457,-9.670046076593716,-51.51981564518013,25.707093419275985,-37.742323240403444,0.14134413520680314,0.21603523626885635,35.60680035083743,38.149243430466825,37.976189396594876,39.42670997304674
21.0,31.161325164986632,39.63869059857813,10.822804247424108,715.9138181991233,-7.916167815524506,-41.728058508584056,25.71763106489408,-30.689329435208478,0.11451669251364802,0.20295817861583865,35.63251969423634,38.17743438964271,37.98197113079125,39.43157045119992
21.5,31.00013828822286,39.640605160952255,7.831794916172862,693.4455769353159,-6.306877863504187,-30.438593653750193,25.72183495059117,-22.60339707953297,0.0837749921813151,0.1968676171806787,35.637963793927746,38.191182624983654,37.98607841462979,39.43295570866175
22.0,31.612854169865436,39.64321486150702,4.559963481390777,686.5980800598479,-5.373883048465966,-18.202852902013856,25.724298916694952,-13.948687661813803,0.0510061230896534,0.19677628907763672,35.63684945415153,38.1929001154196,37.9891719976714,39.43679833245849
22.5,31.413575667466652,39.644108166571044,1.425996039130386,668.5317310169618,-5.152428884263343,-5.039838788839583,25.727825650079193,-4.678639714105176,0.018754553413396886,0.1937861952636386,35.62738465386589,38.19852927232844,37.991547778952004,39.436241290505905
23.0,30.11145892432785,39.644487018046355,-1.4037867047387071,630.6894594601333,-5.909873009179101,8.926403680805114,25.718740444336852,5.218200354249434,0.028297777596161457,0.18576374259245745,35.63478919113213,38.210669327013704,37.9967194686446,39.43659476863842
23.5,28.990127325870105,39.64475847699047,-3.4713491067695452,599.3146648596457,-6.535181414811019,19.384232247500726,25.707319404298325,12.639659573828121,0.05488728655397098,0.17989545345723115,35.625637393027176,38.22267829215628,38.00741648521549,39.43877737270895
24.0,28.48547026245112,39.64495298582346,-4.4616946517304905,583.4530261938146,-6.310906143814022,23.706825788625956,25.701021252003045,15.671289678677061,0.06599607089895558,0.17762341989052585,35.628279714281476,38.22418522348321,38.02194040246944,39.44227060278505
24.5,27.336684485916532,39.63828414582047,-4.392278111496285,556.1804623533408,-5.593622631407014,23.305986397626132,25.703385225377133,15.365711893462798,0.06453181414314729,0.17056358907275398,35.62494457599117,38.22098154155328,38.02165638528394,39.44510981430622
25.0,25.082861796511157,39.61597681382251,-3.6283052556686752,508.2868544158055,-4.812720261876291,19.18783803395655,25.703237651254717,12.497388681953957,0.05324407109730584,0.15613868428476058,35.629275136214154,38.22448252750388,38.0112308693364,39.44555107513411
25.5,21.431016679187948,39.60340513921406,-2.77442902804076,431.3678574270076,-4.232394229120806,15.668878987805371,25.708035435117463,10.052634157196579,0.04365659789116941,0.13314199120710693,35.62878421803058,38.235239720033626,38.00106131376164,39.44553104953681
26.0,16.517378507821494,39.595833903382086,-2.1933025568124145,327.1160339030047,-3.9019972794960034,15.541286638961115,25.707073976329312,9.932961285959514,0.043127518287443545,0.10265832805270107,35.6328796736539,38.23206208473292,38.017987742073835,39.44710982369371
26.5,13.599995551432816,39.60650101252802,-1.926677431029904,262.1587843828293,-4.019638903790403,18.554407768488296,25.698835858718148,12.020191148698935,0.05115094117778737,0.08462442760085241,35.65451313927867,38.2192179733231,38.048994393522854,39.44698414448169
27.0,13.520374552380527,39.61135103133476,-2.452896844252229,257.00138659551055,-4.814962156283922,24.42907811426145,25.702740040193735,16.17260652512299,0.06712170600015059,0.08464129366549585,35.64636452706334,38.20935982012027,38.05609528709311,39.448151011718956
27.5,14.38248492401948,39.619709357140025,-3.1099352014492676,273.30844137007034,-5.509665965542288,29.044459078630766,25.71824622834786,19.44661702716532,0.07970823038342477,0.09062195524586199,35.63865992960854,38.2053847754795,38.072652725967416,39.44932331142634
28.0,15.396949476825652,39.60472308713082,-3.40601096933961,293.91299226609135,-5.391115330057423,29.840516665967034,25.720390353975283,19.981672407317912,0.08177897176057639,0.09711196550980396,35.64254072634475,38.20662533503003,38.09909312297889,39.44857017774769
28.5,17.08141271992101,39.59856674813441,-3.6448676430188205,329.3574972569072,-5.093872081675687,28.798826784067955,25.717183582858297,19.223966334988678,0.07887965092997799,0.1075664057659326,35.64512411021697,38.21751463847697,38.11973766956801,39.445304646402725
29.0,19.543160073294214,39.60911225529241,-3.933946660615458,381.4378164713692,-4.776364339605315,27.282537226470236,25.714381526752216,18.139121026061897,0.07470672078090153,0.12278198643021408,35.656105180578294,38.23070731268641,38.121397042769715,39.44007080206693
29.5,21.91098576153822,39.6144599252026,-4.493139037098681,431.47466771452844,-4.716346286504033,27.495721230421616,25.714763450504794,18.273089919905253,0.07525190723029153,0.13775638813032562,35.657672863556435,38.24364673804473,38.10867305381029,39.43979909234167
30.0,23.879236551369804,39.62281713484436,-5.574226259511504,473.0393049871712,-5.306253399734014,30.733789678798995,25.70916892252919,20.58036973921942,0.08412761202891958,0.15099843271974506,35.6622829729308,38.25506062583126,38.11549488434465,39.44283459549421
30.5,26.966848420819048,39.62441051529569,-7.424461443327505,538.1658581957543,-6.110696093358372,35.307011964781005,25.708594826253474,23.850914806220157,0.09665177046029673,0.172187711914364,35.631502663639246,38.249821865043074,38.13172019678972,39.44551393274128
31.0,31.500271625931497,39.62994704420474,-10.031248484659175,635.5208547594843,-7.064711168117258,40.0544689267802,25.709988638248653,27.280309721783095,0.10970063755525379,0.20344728882288327,35.621935555710415,38.25162595501809,38.13569985698169,39.44265439239727
31.5,35.59027857804704,39.635089673598316,-12.948467058880214,726.0021785681478,-8.523847845222527,45.73090761157663,25.71115544958256,31.430616957616696,0.12543686629824835,0.23298248550245584,35.641742843528355,38.257237597123435,38.128833759024594,39.43402090288179
32.0,38.65062168330936,39.63815560024368,-16.062563938128793,795.9856271519157,-10.479845832101256,52.767862113349736,25.719160560496512,36.64056139424063,0.14502152304906407,0.25736465206805503,35.64387441517288,38.283772573425374,38.12901150765606,39.43701332784473
32.5,42.161676932977954,39.64022181789452,-19.53887977184566,876.5785034165971,-12.319172209645155,59.19835396539046,25.731188755068846,41.42796828016134,0.16295454756052896,0.2856046159693124,35.66274069504207,38.3313987926474,38.134342922142835,39.440546250641006
33.0,46.608162278944356,39.643559112537275,-23.160588951636516,977.8316058043517,-13.635031724156567,63.804424049918616,25.733646887419745,44.8554196625774,0.17580488490386503,0.3197741113827369,35.67534080724782,38.345983965860675,38.139941787903346,39.44370616060625
33.5,50.38526046988108,39.6444854479994,-26.54338188321202,1066.2007056625287,-15.057194106884047,68.19118524370943,25.728319372694635,48.171215614522914,0.18813108801384015,0.349801014033397,35.68434957818165,38.331600707019035,38.16696342260595,39.446138436433245
34.0,52.997638569091116,39.644757352002664,-29.786307319260256,1130.3068950118416,-16.781603638574712,73.44030548774167,25.720139085549675,52.17883087242902,0.20290069918422518,0.3732890002615544,35.66924116103518,38.32724176164329,38.1969109227,39.447881238219246
34.5,54.427893952361764,39.633811469725735,-32.62144400799885,1171.391948296221,-19.014597886266785,78.89496426731999,25.703249947779174,56.43051807396876,0.21849486110285687,0.38948096214867367,35.67011387339619,38.32572950238262,38.204606847946295,39.449130010267034
35.0,55.03142551691519,39.63537697453832,-34.97542407072751,1193.5679152518173,-21.197720924154904,84.27482732635252,25.704097703261606,60.63198443746927,0.2338869445596287,0.40007983643591327,35.66762601916768,38.330256350322706,38.22197138287173,39.44763510985249
35.5,56.31456555683692,39.63155324869074,-37.14098980398814,1228.42141503292,-22.59308179306081,87.64127377377991,25.711085319425017,63.266860820972596,0.24354466151112372,0.41381267153159207,35.682278633959776,38.35490865905326,38.237874437257744,39.44844934739092
36.0,58.937794018818046,39.634054263632116,-38.838533837072035,1286.6513883903483,-22.4460222868342,87.88773427611561,25.70561270891497,63.41000741565736,0.24410781012187693,0.4329812344789248,35.66410664909305,38.38530807053503,38.24487949902279,39.449537078276364
36.5,62.96440636611592,39.63109379845894,-39.834610147465355,1370.4620670966872,-21.178731583877465,85.00757628106875,25.704913923492985,61.12582836036224,0.23580573415993705,0.4571657898503894,35.63443244139307,38.40638265252186,38.26506779108064,39.45031647151326
37.0,68.28145553754509,39.633855667941866,-39.66922056475929,1477.0790226898557,-18.982416543127965,79.05884675112219,25.71913147820408,56.52816066704439,0.21890975228510445,0.4847882884397894,35.608428428295326,38.40960612370703,38.296623059739225,39.45007836960856
37.5,73.75459739610848,39.62352435842291,-39.58854096791093,1587.5243183547689,-17.038566626055815,73.60806062697107,25.719431540090575,52.3323518049672,0.20347805071106467,0.5141094239288694,35.620917090356265,38.42211088733831,38.331119071011884,39.45053622230262
38.0,78.76221196751568,39.62686454971475,-40.810212381059436,1692.8919896606785,-16.051932752730934,70.947992718225,25.716160359892285,50.2668789467822,0.195932427974107,0.5449143941727379,35.64028545079201,38.439355078232296,38.359146779027164,39.45103238949184
38.5,81.3947949023288,39.63213142666128,-41.28725630558065,1748.7659621576881,-15.428702887921482,69.29154575669824,25.71046210921063,48.978861540582855,0.19123149554037686,0.5607021032423406,35.635617723630034,38.447471691866916,38.365759737679426,39.451387908818205
39.0,81.35533159174379,39.62971602556421,-40.35482092853697,1745.3156369042374,-14.775185198458443,67.47655123018689,25.712079221086004,47.57789184267348,0.18609752910240615,0.5579781973841734,35.622770825992454,38.465642022845884,38.36788689532411,39.45164264954706
39.5,80.63624562884398,39.63286845052392,-38.401747241351856,1724.1096883954217,-13.72707791314937,64.42737011147513,25.712193058877283,45.26907698656472,0.17750142154863566,0.5488638202954832,35.66809125249227,38.49331767363564,38.377429545202745,39.450232056131
40.0,80.0869333648203,39.636433409576625,-35.418854713547475,1703.994518156622,-12.185371390387814,59.47581611817141,25.712566884586337,41.57004146591872,0.16362836209808043,0.5383213258460764,35.67718596796085,38.51530762154257,38.38465643645063,39.450478242109654
40.5,80.72643201677992,39.6389878143588,-34.19195005424408,1712.4651959794435,-11.280670155971057,56.71794954792174,25.713799405372065,39.49443438970587,0.1558849080684233,0.5390274935765796,35.70007893166465,38.5204442685708,38.41049048290176,39.45019428330601
41.0,82.54482188191568,39.64143705369892,-36.29360086999372,1755.5039534254333,-11.854545486171366,58.66024964189046,25.71405408494209,40.92542811339311,0.16130878402400656,0.554329515642321,35.730457605431816,38.51657521208294,38.462180663944004,39.45061927809616
41.5,84.15906275254933,39.64332262515969,-39.54574619246581,1798.5729798632472,-13.059241101149068,62.6732435617582,25.72044096192737,43.92771941689148,0.17252785394637793,0.5714749739839711,35.7617135095053,38.52136108348152,38.51325490135123,39.45109190156845
42.0,85.12876429210102,39.644054767815845,-42.70686243895244,1829.0456424120746,-14.501313607989228,67.00682383862274,25.71759999326648,47.213849251229384,0.18471753591417964,0.5851434144155436,35.7697354458924,38.52054237452101,38.525213164754454,39.45143055108445
42.5,86.80937929264209,39.644448756166305,-45.39149171185583,1871.6662589906666,-15.399045172192638,69.81507218727486,25.717698042698178,49.33582285467608,0.19260282265060255,0.6017279943494102,35.7666724145892,38.510309114311646,38.526257649786665,39.45087664250379
43.0,89.72825151190585,39.644731061155404,-46.93594023305638,1934.4937767671054,-15.37349401018762,69.92543175896658,25.71621912049094,49.40029240888343,0.1928823500226701,0.6220110395849563,35.793192159536915,38.49715317545686,38.54619410934212,39.450311648264254
43.5,93.94975479026321,39.631316918175216,-47.404938290533494,2020.7388305849586,-14.6675581863627,67.73057536793957,25.721824176288322,47.73194782364204,0.18671742493505986,0.6465105441848489,35.78352453823108,38.48166434758772,38.564283932391525,39.45070337376352
44.0,99.40225663796876,39.6262588794286,-46.650446953911036,2128.1015946525335,-13.300676301666186,63.54762890804354,25.716997986540967,44.59070036565038,0.1749630001879921,0.6748349508737107,35.77167899878562,38.47544203519955,38.60119475225247,39.45115215874719
44.5,104.71874390126194,39.6260587987358,-44.75209276315725,2231.8631445509554,-11.768411367299628,58.266310895326676,25.71772704479575,40.665117673764776,0.16022249899971036,0.7001627354053964,35.78693974210685,38.47845361237949,38.62926211856347,39.45147372723971
45.0,109.42953880448614,39.61145299900256,-41.92509989972101,2323.1633269264066,-10.299444691370907,52.478860076172374,25.71720456436242,36.420004098108926,0.1441719455953798,0.720776164655692,35.7570576003014,38.478540136831825,38.64937326533064,39.451704141133085
45.5,113.8347300313403,39.61085022631232,-38.91284003503012,2408.1282649250065,-8.83365018487275,46.992961088158744,25.72030869438878,32.4277289230636,0.12893044027037928,0.7402058547442488,35.80855362097627,38.480673499202354,38.66930584804664,39.45186923990209
46.0,117.99311179157336,39.613161231322756,-36.19994249975839,2489.880395935454,-7.688904000210014,42.21372077655004,25.712221545865674,29.047620697536296,0.11571401257569454,0.7596142945195764,35.72144906582154,38.49075059441132,38.68465935985149,39.45198753833941
46.5,122.01126362840623,39.603057500429074,-31.94736637213102,2568.6705612049273,-6.532610204969771,36.20580591686072,25.70327686959715,24.969090039871883,0.09921976902799516,0.7765103118560294,35.769967953445196,38.51523842265319,38.68300493747324,39.452072302873745
47.0,125.73884567923366,39.60633367495716,-25.261909748962196,2645.0310695582607,-5.4502125608683265,28.090766332898895,25.692716819778575,19.37294782545549,0.07714408847400325,0.7899102594794244,35.75272675801063,38.54136870233268,38.683836930643565,39.45213303931662
47.5,128.74812436736582,39.60585371209721,-16.39985102902751,2718.296333286761,-4.592656030459745,18.624628447006454,25.66519222895833,12.596643383399261,0.05163700655207382,0.7996547444412643,35.76602651264516,38.579757315711824,38.691832119145346,39.452176558879636
48.0,129.89940903572767,39.60185855726651,-5.906645428922002,2787.6690645485287,-6.687220513361475,7.97739034686873,25.65418054926056,4.891753208174938,0.027291863186119536,0.8013349815664347,35.820203223164214,38.61552967884489,38.70556098032104,39.452207742009165
48.5,128.97414553459433,39.61147093960399,6.055346535224964,2812.4844493953547,-8.875919493277934,-4.028984595799238,25.647386835223603,-3.793606089020894,0.02473212783372089,0.7956797561237149,35.77896641606256,38.64454295241661,38.72850559023525,39.452230085697835
49.0,126.78743168802438,39.621101423034155,18.54652869891246,2784.637706247925,-9.440382062186426,-17.56575821866395,25.626251492360694,-13.463373556125866,0.053029914199978774,0.789418564111621,35.86258887553957,38.65878241914111,38.74255649241752,39.45224609565036
49.5,124.32393967089806,39.628001965947824,30.068611949355244,2774.285426962453,-12.066780585830074,-30.28497959268165,25.611728137284544,-22.81433885744874,0.08724944189864474,0.7876002980316612,35.8524280515967,38.66843702690165,38.757527284660114,39.45225756728262
50.0,121.51098739119234,39.63356534933924,40.05221945437671,2805.1717776941246,-18.33073892145451,-40.744177450132106,25.61092438281349,-31.020696475476903,0.11929819323459241,0.7872926830643259,35.88743992868247,38.67161982623827,38.77481232485744,39.452265787066324
50.5,119.81315036742528,39.637063374184585,46.5527989360713,2852.543734368537,-23.95789732385641,-47.04863795801231,25.605825090452814,-36.15423530147816,0.1405892369253096,0.7905693270263647,35.85899531731266,38.679608813296475,38.80125129480369,39.45227167679871
51.0,120.06003085851826,39.63943920372496,48.258545087773015,2905.232800547326,-26.9692824008148,-48.02990456865303,25.60082647662818,-37.07085367809408,0.146310766674004,0.7957413455188176,35.9090482725294,38.697032750616195,38.82681611628654,39.452275896976374
51.5,119.94366779388437,39.64176048831303,50.08732357049978,2982.7307719040964,-32.04326810891994,-49.07256314233476,25.596448251751177,-38.27138582624561,0.1549858539746362,0.7992286938240315,35.94035449148861,38.71961593357379,38.83433672345036,39.45227892086581
52.0,117.49297609272737,39.63798402118326,55.75239558862324,3088.3849388156777,-41.640297807994486,-53.54274949931028,25.60668456170095,-42.63231207210598,0.17831967492090756,0.7992160664664244,35.910254243909876,38.73912482030294,38.83972547395777,39.45228108757727
52.5,114.98873254916163,39.63286467449543,61.04363653288192,3177.6686428886583,-50.151903944950824,-57.676720504752595,25.613690675807135,-46.6843799700461,0.20011778522060553,0.7996200826561061,36.11982869070665,38.75007739057093,38.85633048941916,39.45228264009387
53.0,114.17558928933148,39.63512455606915,63.33199222805537,3236.5553338743434,-54.67986084623418,-59.14846403323622,25.629190232207065,-48.21309342113317,0.21041438294632214,0.8017454611553919,36.04216675556682,38.75319859458058,38.89504442389157,39.45228375252062
53.5,113.55814181136485,39.62752819816482,64.90410932563466,3299.957004298304,-58.99177558771152,-59.967287748787726,25.650615184865764,-49.22892780373276,0.21921339691009104,0.8030437019634554,36.02151760841491,38.7700115086153,38.9337321435443,39.45228454960922
54.0,112.11566879400476,39.62419721684656,67.55669320237587,3379.273274066481,-64.86263791294434,-61.51372280041869,25.649326932326026,-51.0358882790909,0.23233173434521506,0.8034018250779067,35.99476592359058,38.78375766220955,38.95439074754742,39.452285120748165
54.5,110.06598580315243,39.609727272932275,70.9586421411048,3420.0490620326195,-69.65158512474135,-64.16677416704441,25.63258910345156,-53.661385307112674,0.24585765999792508,0.8034369830684184,36.03776998351684,38.79576668923536,38.96433445960337,39.4522855299871
55.0,107.64181370535279,39.61580297288769,74.50317532341086,3408.2997262413173,-72.65307755775851,-68.0392183990707,25.625243458077083,-57.098518474201576,0.258572586229156,0.8027784870388273,36.030968918793654,38.80819467520827,38.9999206095969,39.452285823219604
55.5,106.82512346205971,39.61182689384398,75.99280513291272,3409.9926157684476,-74.0811182597842,-69.69656754577346,25.63503453231183,-58.574513120051776,0.26427088852315384,0.8037763693549701,36.00515197192537,38.822383334396875,39.06159044968088,39.45228603332988
56.0,108.4249441016724,39.60636561298618,73.81940245946802,3446.5794046615524,-73.75266260615842,-67.04193564000398,25.644907867336364,-56.37068661519873,0.25861766968442623,0.8044532525984468,36.03003623974829,38.83139064808807,39.10620361458573,39.45228618388046
56.5,110.15221676032871,39.60245243425573,71.33668451192932,3453.9548581428735,-71.7900810277984,-64.2929147540735,25.651982421021224,-53.9353088018297,0.24991495336635747,0.8051168146061485,36.00204803307406,38.83143725713042,39.13871021349775,39.45228629175468
