time,pm_pred,stator_yoke_pred,stator_tooth_pred,stator_winding_pred
90.0,27.539215,24.03576,24.413807,30.126593
90.5,27.560839,24.042786,24.42111,30.15435
91.0,27.582088,24.049622,24.428093,30.18137
91.5,27.603268,24.056425,24.435108,30.208344
92.0,27.624834,24.063427,24.442627,30.236265
92.5,27.647358,24.070927,24.451239,30.266459
93.0,27.670893,24.078947,24.460987,30.299047
93.5,27.695047,24.087288,24.471437,30.333107
94.0,27.71956,24.095814,24.482277,30.36797
94.5,27.744263,24.104443,24.493269,30.403158
95.0,27.769037,24.113113,24.50423,30.438307
95.5,27.793812,24.121788,24.515034,30.473173
96.0,27.818972,24.130665,24.526033,30.508572
96.5,27.845148,24.140059,24.537928,30.546036
97.0,27.872103,24.149849,24.550552,30.585157
97.5,27.89906,24.159641,24.563189,30.624262
98.0,27.926037,24.169449,24.57585,30.663385
98.5,27.953604,24.179556,24.589052,30.70375
99.0,27.982353,24.190258,24.603392,30.746756
99.5,28.012747,24.201778,24.619442,30.793774
100.0,28.044964,24.214205,24.637459,30.845499
100.5,28.079151,24.227604,24.657612,30.90246
101.0,28.115261,24.241934,24.679901,30.964788
101.5,28.153032,24.257053,24.70415,31.032166
102.0,28.19208,24.272772,24.729906,31.103472
102.5,28.23234,24.289082,24.756952,31.178158
103.0,28.27352,24.305847,24.784935,31.255293
103.5,28.315199,24.322855,24.813477,31.333876
104.0,28.357124,24.339985,24.842346,31.41329
104.5,28.399277,24.357224,24.871492,31.493399
105.0,28.441423,24.374454,24.90071,31.57364
105.5,28.48314,24.391466,24.929657,31.653091
106.0,28.524103,24.408108,24.95802,31.730865
106.5,28.56439,24.424427,24.985792,31.806961
107.0,28.604008,24.44043,25.01297,31.881369
107.5,28.642841,24.456057,25.039505,31.953966
108.0,28.680817,24.47127,25.065311,32.02453
108.5,28.717869,24.486048,25.090244,32.092674
109.0,28.75451,24.500645,25.114748,32.159607
109.5,28.791582,24.51546,25.139608,32.22744
110.0,28.829332,24.530619,25.165024,32.296707
110.5,28.867615,24.54606,25.190798,32.366867
111.0,28.906137,24.561653,25.216648,32.43717
111.5,28.94454,24.577206,25.242271,32.50679
112.0,28.982275,24.592443,25.267231,32.574593
112.5,29.018671,24.607029,25.291018,32.639236
113.0,29.053455,24.620827,25.313461,32.700287
113.5,29.086628,24.63384,25.3346,32.757854
114.0,29.118309,24.64613,25.354486,32.812096
114.5,29.148748,24.657824,25.373203,32.86327
115.0,29.178095,24.66899,25.390858,32.91172
115.5,29.206356,24.679628,25.407583,32.957745
116.0,29.233976,24.689962,25.423792,33.002396
116.5,29.261738,24.700365,25.440094,33.047245
117.0,29.289988,24.711012,25.456758,33.093002
117.5,29.318735,24.721903,25.473816,33.13974
118.0,29.34787,24.732988,25.491116,33.187088
118.5,29.377197,24.744179,25.508366,33.23435
119.0,29.406208,24.755215,25.525126,33.280426
119.5,29.434105,24.765701,25.54086,33.32392
120.0,29.46093,24.775665,25.55569,33.365124
120.5,29.487293,24.785404,25.570175,33.4054
121.0,29.513567,24.795107,25.58468,33.445652
121.5,29.539919,24.804852,25.599457,33.48647
122.0,29.566559,24.814747,25.61466,33.528255
122.5,29.593853,24.824968,25.630453,33.571487
123.0,29.62139,24.835312,25.646431,33.615166
123.5,29.648197,24.845306,25.661861,33.6574
124.0,29.674349,24.854986,25.67684,33.6984
124.5,29.700655,24.864748,25.691992,33.739796
125.0,29.727402,24.874727,25.707483,33.782036
125.5,29.754532,24.8849,25.723188,33.82483
126.0,29.782003,24.89524,25.739008,33.86795
126.5,29.809752,24.905722,25.754837,33.91115
127.0,29.837736,24.916323,25.77069,33.954475
127.5,29.86584,24.926985,25.786644,33.998016
128.0,29.893621,24.937492,25.802383,34.040962
128.5,29.920465,24.94754,25.817358,34.08195
129.0,29.945904,24.9569,25.831184,34.120033
129.5,29.969587,24.965397,25.843597,34.154556
130.0,29.991898,24.973217,25.854897,34.1863
130.5,30.013672,24.980776,25.865715,34.21685
131.0,30.035316,24.988277,25.876375,34.247025
131.5,30.056944,24.995773,25.887007,34.277107
132.0,30.078756,25.00337,25.897757,34.307487
132.5,30.10107,25.01122,25.908813,34.338657
133.0,30.123934,25.019348,25.92023,34.370758
133.5,30.147224,25.027689,25.932022,34.403744
134.0,30.17084,25.036198,25.944191,34.437572
134.5,30.194742,25.044853,25.956743,34.47225
135.0,30.218887,25.053635,25.969702,34.507805
135.5,30.243229,25.06252,25.983078,34.54426
136.0,30.267424,25.071344,25.996595,34.580902
136.5,30.290928,25.07985,26.009802,34.616585
137.0,30.313917,25.088116,26.022789,34.651573
137.5,30.337084,25.09647,26.036009,34.687088
138.0,30.36072,25.105051,26.049637,34.723618
138.5,30.384832,25.113863,26.06367,34.76115
139.0,30.409304,25.122849,26.07798,34.799385
139.5,30.43394,25.13192,26.092398,34.83787
140.0,30.458233,25.140827,26.106504,34.87555
140.5,30.481434,25.149218,26.11973,34.91095
141.0,30.503765,25.157196,26.132275,34.944565
141.5,30.526117,25.165188,26.144806,34.97814
142.0,30.548758,25.17332,26.157501,35.01215
142.5,30.571503,25.181505,26.170185,35.046154
143.0,30.59429,25.189713,26.182833,35.080086
143.5,30.617104,25.197939,26.195496,35.114037
144.0,30.640078,25.206244,26.208326,35.148376
144.5,30.663458,25.214752,26.221546,35.18366
145.0,30.686972,25.223328,26.23491,35.21927
145.5,30.71002,25.23168,26.2479,35.253902
146.0,30.732044,25.239542,26.260075,35.286434
146.5,30.752516,25.246658,26.271069,35.315903
147.0,30.771395,25.25302,26.280901,35.34234
147.5,30.788979,25.25877,26.289839,35.366398
148.0,30.805365,25.263971,26.297995,35.38833
148.5,30.82053,25.268623,26.30539,35.40815
149.0,30.834719,25.272861,26.312256,35.426407
149.5,30.848333,25.276884,26.318953,35.443977
150.0,30.861616,25.280815,26.325703,35.461426
150.5,30.87472,25.28472,26.332632,35.479095
151.0,30.887789,25.288654,26.339834,35.497284
151.5,30.900986,25.292679,26.347408,35.51629
152.0,30.913887,25.296608,26.354977,35.53515
152.5,30.925625,25.300074,26.361847,35.551983
153.0,30.935993,25.302982,26.367777,35.566196
153.5,30.945337,25.305452,26.372868,35.57816
154.0,30.953917,25.307556,26.377192,35.588203
154.5,30.961979,25.309351,26.380857,35.59676
155.0,30.969883,25.310997,26.384157,35.604607
155.5,30.977968,25.312683,26.38745,35.61258
156.0,30.986553,25.314587,26.391071,35.62144
156.5,30.99595,25.316862,26.395327,35.631924
157.0,31.006172,25.319523,26.400286,35.64417
157.5,31.017029,25.32249,26.405838,35.657883
158.0,31.028318,25.325663,26.411776,35.67255
158.5,31.039906,25.328953,26.417845,35.68763
159.0,31.051804,25.332361,26.424042,35.703106
159.5,31.064037,25.33592,26.430473,35.719208
160.0,31.07615,25.339434,26.436829,35.73509
160.5,31.087376,25.342566,26.442545,35.749237
161.0,31.097466,25.345198,26.447409,35.76113
161.5,31.106636,25.34738,26.451487,35.771076
162.0,31.11515,25.349226,26.454973,35.779613
162.5,31.123234,25.350866,26.4581,35.78726
163.0,31.130821,25.352282,26.46086,35.79395
163.5,31.137653,25.353363,26.463095,35.79925
164.0,31.143776,25.354137,26.464867,35.803288
164.5,31.149426,25.354937,26.466373,35.806526
165.0,31.15469,25.355858,26.46771,35.809155
165.5,31.1595,25.356886,26.468906,35.811127
166.0,31.163715,25.358051,26.469893,35.81222
166.5,31.167212,25.35941,26.470602,35.81227
167.0,31.170345,25.360832,26.471256,35.811924
167.5,31.17392,25.362045,26.472345,35.81268
168.0,31.178278,25.362932,26.474003,35.814983
168.5,31.183382,25.363693,26.476076,35.818527
169.0,31.189316,25.364754,26.478607,35.823444
169.5,31.196161,25.366173,26.48172,35.830013
170.0,31.203878,25.367958,26.485497,35.838367
170.5,31.212255,25.370043,26.48993,35.848392
171.0,31.221148,25.37238,26.494991,35.86
171.5,31.230497,25.374947,26.500687,35.873184
172.0,31.239906,25.377571,26.506668,35.887035
172.5,31.24879,25.380016,26.512402,35.900127
173.0,31.257088,25.382236,26.517756,35.912136
173.5,31.265163,25.384361,26.522902,35.923584
174.0,31.272892,25.38634,26.527739,35.934196
174.5,31.279749,25.387985,26.531973,35.94312
175.0,31.28555,25.389225,26.5356,35.9503
175.5,31.290257,25.390032,26.538712,35.955994
176.0,31.293854,25.391161,26.541359,35.960354
176.5,31.296354,25.39274,26.54357,35.963474
177.0,31.298113,25.394634,26.545567,35.965965
177.5,31.29977,25.39656,26.547714,35.968853
178.0,31.301641,25.398397,26.550135,35.972473
178.5,31.303831,25.400093,26.552784,35.97671
179.0,31.30627,25.401676,26.555523,35.98119
179.5,31.30877,25.403223,26.558157,35.985386
180.0,31.311024,25.404871,26.560438,35.988625
180.5,31.312624,25.40679,26.562077,35.990124
181.0,31.313705,25.408926,26.563211,35.99026
181.5,31.314749,25.411085,26.564253,35.990147
182.0,31.315664,25.4133,26.565166,35.98969
182.5,31.315971,25.415771,26.565638,35.98802
183.0,31.315643,25.418514,26.56658,35.985035
183.5,31.315014,25.421387,26.567856,35.981174
184.0,31.31414,25.424374,26.569403,35.97662
184.5,31.312817,25.427553,26.571232,35.971283
185.0,31.310957,25.43095,26.573399,35.965
185.5,31.308619,25.434542,26.575974,35.957615
186.0,31.30657,25.438305,26.578907,35.949802
186.5,31.305,25.442257,26.582094,35.942764
187.0,31.303955,25.446411,26.585506,35.936443
187.5,31.303438,25.450775,26.58915,35.93085
188.0,31.303497,25.455364,26.59311,35.926228
188.5,31.304174,25.46021,26.597523,35.922867
189.0,31.305069,25.465172,26.602161,35.920036
189.5,31.30559,25.46998,26.606651,35.916737
190.0,31.305943,25.474722,26.611107,35.913277
190.5,31.306898,25.479767,26.615936,35.91076
191.0,31.308525,25.485172,26.621202,35.909283
191.5,31.310345,25.490751,26.626745,35.908283
192.0,31.312101,25.49641,26.632504,35.907475
192.5,31.313723,25.502132,26.638464,35.906784
193.0,31.315184,25.50789,26.644588,35.906143
193.5,31.316523,25.513666,26.650816,35.905525
194.0,31.317924,25.519545,26.657227,35.905163
194.5,31.31967,25.525671,26.66398,35.905437
195.0,31.321838,25.532085,26.671103,35.906445
195.5,31.324396,25.538742,26.67854,35.908108
196.0,31.327456,25.545698,26.68634,35.91057
196.5,31.33123,25.553053,26.69461,35.9141
197.0,31.335766,25.56085,26.703379,35.918774
197.5,31.340992,25.569073,26.71262,35.92447
198.0,31.346703,25.577599,26.722198,35.930885
198.5,31.352642,25.586256,26.731932,35.937656
199.0,31.35862,25.594955,26.741737,35.944546
199.5,31.364458,25.603643,26.751602,35.95138
200.0,31.369968,25.612236,26.761463,35.95797
200.5,31.374983,25.62064,26.771236,35.964085
201.0,31.379274,25.628746,26.780684,35.969208
201.5,31.382698,25.63644,26.789644,35.973045
202.0,31.385395,25.643774,26.79818,35.975792
202.5,31.387714,25.650915,26.806486,35.97797
203.0,31.389662,25.657867,26.814566,35.97958
203.5,31.390963,25.664515,26.822266,35.980198
204.0,31.391499,25.670792,26.829514,35.979637
204.5,31.391304,25.67669,26.836296,35.977936
205.0,31.390583,25.6823,26.842731,35.97541
205.5,31.389662,25.68778,26.849016,35.972576
206.0,31.388437,25.693092,26.855099,35.969273
206.5,31.386465,25.698057,26.860731,35.964767
207.0,31.384224,25.702671,26.865915,35.958927
207.5,31.38266,25.707045,26.870802,35.952003
208.0,31.381804,25.711155,26.875368,35.943954
208.5,31.381788,25.714895,26.87945,35.93673
209.0,31.382483,25.718325,26.883125,35.930653
209.5,31.38358,25.721622,26.886631,35.9252
210.0,31.384872,25.724894,26.89012,35.92002
210.5,31.386238,25.72821,26.89368,35.91491
211.0,31.387606,25.731573,26.897314,35.909775
211.5,31.38892,25.734959,26.900965,35.904568
212.0,31.390068,25.7384,26.904667,35.899128
212.5,31.39092,25.741964,26.908503,35.89325
213.0,31.391542,25.745605,26.912409,35.88705
213.5,31.392155,25.749212,26.916239,35.880894
214.0,31.392675,25.75281,26.920033,35.87465
214.5,31.392807,25.756529,26.923986,35.86781
215.0,31.39256,25.760395,26.928133,35.860382
215.5,31.392204,25.764322,26.932371,35.85278
216.0,31.39159,25.768408,26.936832,35.844746
216.5,31.390265,25.772879,26.941788,35.837673
217.0,31.388103,25.777763,26.947277,35.831932
217.5,31.385984,25.782978,26.953203,35.8274
218.0,31.384655,25.788519,26.959558,35.824154
218.5,31.384233,25.794426,26.966396,35.822346
219.0,31.38477,25.800714,26.973736,35.822063
219.5,31.38627,25.807386,26.981571,35.82327
220.0,31.388596,25.814384,26.989779,35.82566
220.5,31.391508,25.821602,26.998217,35.828842
221.0,31.395033,25.829082,27.006927,35.832863
221.5,31.399342,25.836948,27.016024,35.83793
222.0,31.404268,25.845158,27.025467,35.84384
222.5,31.40938,25.853533,27.035145,35.85015
223.0,31.41445,25.861946,27.04494,35.856564
223.5,31.419441,25.870335,27.054749,35.862946
224.0,31.424423,25.878695,27.064526,35.86932
224.5,31.429567,25.887072,27.074284,35.875816
225.0,31.434864,25.895489,27.084047,35.882454
225.5,31.440094,25.90391,27.093855,35.889076
226.0,31.445078,25.912296,27.103722,35.895557
226.5,31.4495,25.920582,27.11341,35.901184
227.0,31.453428,25.928822,27.122942,35.90596
227.5,31.45716,25.93715,27.132458,35.910286
228.0,31.46106,25.945715,27.142126,35.914673
228.5,31.465527,25.954693,27.152134,35.919716
229.0,31.470749,25.964132,27.162558,35.925713
229.5,31.476746,25.973993,27.173393,35.93276
230.0,31.483456,25.98421,27.184603,35.940823
230.5,31.490744,25.994678,27.196104,35.949745
231.0,31.498411,26.005291,27.207788,35.959267
231.5,31.50622,26.015932,27.219534,35.96904
232.0,31.514158,26.026583,27.231333,35.97906
232.5,31.522413,26.037315,27.243275,35.98962
233.0,31.531027,26.048183,27.255386,36.00072
233.5,31.539885,26.059204,27.267626,36.012123
234.0,31.548792,26.070309,27.279905,36.023525
234.5,31.557508,26.081367,27.292097,36.034595
235.0,31.566126,26.092428,27.30425,36.045464
235.5,31.57499,26.103645,27.31654,36.056633
236.0,31.584412,26.115154,27.329126,36.068558
236.5,31.59464,26.127062,27.342102,36.081562
237.0,31.605742,26.139412,27.355453,36.09561
237.5,31.617683,26.152212,27.36915,36.110607
238.0,31.630432,26.165459,27.383167,36.12646
238.5,31.643963,26.179146,27.39748,36.143105
239.0,31.658203,26.193249,27.412056,36.160435
239.5,31.673054,26.207739,27.426857,36.178307
240.0,31.688421,26.222578,27.441853,36.196613
240.5,31.704205,26.237717,27.457024,36.21527
241.0,31.720448,26.25316,27.472359,36.234303
241.5,31.737316,26.268969,27.48784,36.253777
242.0,31.754885,26.28516,27.503448,36.273705
242.5,31.77315,26.30173,27.519173,36.294067
243.0,31.791937,26.31861,27.534988,36.314728
243.5,31.810928,26.335669,27.550888,36.335487
244.0,31.830135,26.352913,27.56688,36.356388
244.5,31.849823,26.370447,27.582943,36.37751
245.0,31.869888,26.388191,27.599054,36.398827
245.5,31.889898,26.405912,27.615171,36.42012
246.0,31.9096,26.42347,27.631268,36.441277
246.5,31.928898,26.440802,27.647331,36.462246
247.0,31.94781,26.457918,27.663363,36.483036
247.5,31.966452,26.474874,27.679363,36.503704
248.0,31.984892,26.491732,27.695354,36.524277
248.5,32.003178,26.508543,27.711359,36.54475
249.0,32.02145,26.525402,27.72741,36.565228
249.5,32.039936,26.542416,27.743526,36.585827
250.0,32.058693,26.559643,27.759695,36.6065
250.5,32.077713,26.577095,27.775913,36.62721
251.0,32.096794,26.594654,27.792168,36.64788
251.5,32.1156,26.612108,27.808437,36.668423
252.0,32.134026,26.62937,27.824718,36.688854
252.5,32.15213,26.64645,27.840996,36.709206
253.0,32.169952,26.663368,27.857252,36.72945
253.5,32.187557,26.680157,27.87349,36.7496
254.0,32.205086,26.69689,27.889723,36.769737
254.5,32.22277,26.713694,27.905983,36.790005
255.0,32.240673,26.730623,27.922264,36.810356
255.5,32.258762,26.747694,27.938566,36.830734
256.0,32.276955,26.764864,27.954887,36.851112
256.5,32.295124,26.78204,27.971214,36.871445
257.0,32.313156,26.799122,27.987534,36.89174
257.5,32.33093,26.816023,28.003824,36.91196
258.0,32.348476,26.832767,28.02008,36.932102
258.5,32.365986,26.849491,28.03636,36.952282
259.0,32.38356,26.866268,28.052658,36.97248
259.5,32.401276,26.883152,28.068975,36.99269
260.0,32.41901,26.900095,28.08531,37.01286
260.5,32.436474,26.916964,28.101662,37.032845
261.0,32.45372,26.933807,28.118023,37.052624
261.5,32.47117,26.950825,28.13445,37.07247
262.0,32.488827,26.968002,28.150934,37.092403
262.5,32.506355,26.985163,28.167418,37.1122
263.0,32.5232,27.001968,28.183586,37.13115
263.5,32.53897,27.01798,28.199291,37.14922
264.0,32.55347,27.033075,28.214422,37.166145
264.5,32.56677,27.047426,28.228998,37.181763
265.0,32.57925,27.061302,28.243196,37.196434
265.5,32.591583,27.075048,28.25734,37.211044
266.0,32.60424,27.089003,28.271637,37.226006
266.5,32.61747,27.10345,28.28616,37.241272
267.0,32.63136,27.118456,28.300932,37.256878
267.5,32.645912,27.133953,28.315989,37.27301
268.0,32.660957,27.149841,28.331232,37.28944
268.5,32.676113,27.165964,28.346453,37.305534
269.0,32.69143,27.18231,28.361692,37.321465
269.5,32.707363,27.198986,28.37725,37.338223
270.0,32.723885,27.215935,28.393114,37.35585
270.5,32.74051,27.232971,28.40902,37.373543
271.0,32.7573,27.250055,28.425022,37.391567
271.5,32.77452,27.267235,28.441196,37.41031
272.0,32.792126,27.28451,28.457481,37.429585
272.5,32.80992,27.301825,28.47385,37.449203
273.0,32.827805,27.319145,28.490284,37.469044
273.5,32.84574,27.336443,28.506752,37.48905
274.0,32.863636,27.353691,28.523249,37.509144
274.5,32.88136,27.370865,28.53978,37.52922
275.0,32.8987,27.387762,28.556273,37.54922
275.5,32.9153,27.404081,28.572468,37.568726
276.0,32.930935,27.4197,28.58823,37.587376
276.5,32.945396,27.434605,28.603437,37.604702
277.0,32.958584,27.448786,28.618038,37.620457
277.5,32.97043,27.462227,28.63199,37.634514
278.0,32.981155,27.475056,28.645409,37.64715
278.5,32.991253,27.487526,28.658522,37.65901
279.0,33.00087,27.499691,28.671402,37.670338
279.5,33.009876,27.51147,28.683985,37.68098
280.0,33.018486,27.522987,28.69637,37.69119
280.5,33.027164,27.534508,28.708796,37.70156
281.0,33.03633,27.546267,28.72146,37.712635
281.5,33.046402,27.558464,28.73458,37.72499
282.0,33.057255,27.571026,28.748089,37.73848
282.5,33.068375,27.583683,28.761724,37.752388
283.0,33.07953,27.596327,28.775375,37.766403
283.5,33.09072,27.608978,28.789047,37.780495
284.0,33.101967,27.62166,28.80274,37.79464
284.5,33.11329,27.634409,28.816471,37.808826
285.0,33.124466,27.647104,28.83013,37.82277
285.5,33.135063,27.659496,28.843502,37.835945
286.0,33.14492,27.671486,28.85651,37.848152
286.5,33.15409,27.683084,28.869175,37.859478
287.0,33.162586,27.694277,28.881502,37.869976
287.5,33.170376,27.705008,28.893456,37.879635
288.0,33.177246,27.715137,28.904903,37.88818
288.5,33.182854,27.724466,28.915613,37.8951
289.0,33.186924,27.732855,28.925398,37.89992
289.5,33.189274,27.740229,28.934103,37.902264
