time,Q_in,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_zone_1,T_zone_2,T_zone_3,T_zone_4
8.80880880880881,392.1125398655968,305.2726802257275,303.7350478881841,302.56391873484637,301.7055464018283,301.0942983043704,300.6796440702342,300.4054584470811,300.2342358550613,300.12955522669034,300.0694831347796,300.0355989022014,300.01771602802023,300.00841309926767,300.00388742482505,300.0017140038855,300.00073646587515,300.00030235979835,300.00012160502297,300.00004825992244,300.0000228894537,302.8742983109913,300.30367534676935,300.01346589164,300.00024631601457
9.00900900900901,396.54908734894565,305.4762660888377,303.91194295418273,302.7147484014183,301.82568641644144,301.18979775753843,300.74874042049754,300.45614831978907,300.2674993263288,300.15194286337356,300.0828418496353,300.04382776398825,300.0221998528724,300.01094159081805,300.00515146247864,300.002367859082,300.00103780477974,300.00044592502996,300.0001833125426,300.0000765716905,300.000037428744,303.0236883236837,300.3414345559248,300.0168977058479,300.0003562085574
9.20920920920921,400.9245302176548,305.677816442081,304.0889879140707,302.8636443225491,301.94839657212225,301.28469540086775,300.82136842236037,300.5074538321866,300.30373951874253,300.17530019941853,300.09802208064895,300.0527737340519,300.02754416248496,300.01383258142874,300.00673984506074,300.00316020502675,300.0014389079896,300.0006315543167,300.00027077675736,300.00011612904217,300.0000592937435,303.17270813033815,300.3811768106714,300.0208101056106,300.00050333236993
9.40940940940941,405.2360993129707,305.8780898236133,304.2645006212255,303.0132148225263,302.0706406194588,301.3818556046347,300.8947416531646,300.56142052467015,300.34124170125574,300.20072217821416,300.11426989977537,300.062911651045,300.0335129023487,300.0172625118954,300.0086051399358,300.0041492010983,300.0019374588999,300.00087647426363,300.00038667210197,300.00017172853757,300.0000906097563,303.3216602982917,300.422479191416,300.02528828126464,300.0006925887118
9.60960960960961,409.48106590098917,306.0769128831441,304.4393647131205,303.1622917208501,302.19375497401006,301.4797881359262,300.97000749788083,300.6168924047303,300.38072225020744,300.2275943475372,300.13194866410936,300.07401803616693,300.0402680810027,300.02118416217195,300.01081347381813,300.00533661004766,300.0025580675835,300.0011870376675,300.0005392917862,300.000246915569,300.00013451514735,303.47042248541015,300.46543303289303,300.03032407264146,300.00093316555075
9.80980980980981,413.6567433996344,306.2744698020249,304.6133504978126,303.3113282909078,302.3171853291382,301.5789352386186,301.04657365817127,300.67417883402356,300.42177724973976,300.2561055278311,300.1508767805985,300.0862053851185,300.0477648471933,300.025661758174,300.01336929655724,300.00675491041306,300.00331133710534,300.0015771764238,300.0007348995634,300.00034711952003,300.0001944983843,303.6190538317004,300.50990241007287,300.0359512394912,300.00123300619936
10.01001001001001,417.7604890789601,306.4707641293623,304.7866391274599,303.4601274241173,302.44114958324104,301.6789679495615,301.1246048911433,300.7329770661458,300.46451749544667,300.28607598217394,300.1711339546436,300.09940890809236,300.05606090540095,300.0306898720765,300.01630906088945,300.0084141935483,300.0042161659241,300.0020550788707,300.0009817053864,300.0004767622609,300.0002743780761,303.7675296427484,300.5558618779107,300.0421765880015,300.0016008181036
10.21021021021021,421.789705733698,306.6658949416563,304.9591903809216,303.6087946896744,302.565515431962,301.7799196138419,301.20392304383137,300.7932826618374,300.50880678030944,300.31750824320875,300.1926625025574,300.1136514494917,300.06515403921156,300.03629814657967,300.0196491843829,300.0103371132763,300.0052868380245,300.0026333087929,300.00128765339053,300.000641874328,300.0003786473296,303.91586301161124,300.6032366463488,300.0490179865884,300.00204566437316
10.41041041041041,425.7418433269937,306.85985039033,305.1311588007536,303.7572422085341,302.6903038838917,301.88169949035506,301.2844775684897,300.85499546304555,300.55459519934766,300.350343663332,300.2154463453458,300.1289236637884,300.07505681750285,300.04250272899475,300.0234104316107,300.0125423035904,300.0065391918742,300.0033239847075,300.00166157472984,300.0008489309432,300.0005124196078,304.0640509547728,300.65197164791215,300.0564871890974,300.0025772203725
10.61061061061061,429.614400604291,307.0527390408144,305.3024075790831,303.90561415603776,302.8153977664842,301.9843159492425,301.3661515022711,300.9180841718459,300.60179104102923,300.3845597474971,300.23944612275164,300.14522808998146,300.085770577571,300.04932123795766,300.027609303245,300.0150478789301,300.00798815764534,300.00413914810173,300.0021125530993,300.00110473750857,300.00068124497625,304.2120948983324,300.702006517079,300.0645954175371,300.0032051682662
10.81081081081081,433.4049266763417,307.2445394719962,305.4730612805536,304.0537941681648,302.9408652878354,302.0876519508378,301.44893431040737,300.98244384864495,300.6503666202868,300.4200913418622,300.2646519462324,300.1625457816511,300.09730586167734,300.05676251019565,300.0322639457648,300.01786944142424,300.0096488806812,300.005090721765,300.0026499973873,300.0014165656447,300.0008911353693,304.35998243187754,300.7532976134867,300.0733495081426,300.0039394601695
11.01101101101101,437.11102257034065,307.43529522262276,305.64305416719446,304.2018848574305,303.0665745880987,302.19175396778337,301.5326980107104,301.0480676126826,300.70022718152126,300.45692673865994,300.29101654460044,300.18088134691374,300.1096549308952,300.06484309892426,300.03738534478,300.0210244849889,300.01153462938487,300.0061911956269,300.00328333413177,300.0017921394382,300.00114853159806,304.507712560626,300.80578721763493,300.0827578413004,300.00478996603596
11.21121121121121,440.73034274820316,307.6249741763439,305.812498942406,304.3497402660593,303.19264600283793,302.2964497858558,301.6174983696983,301.11481407596153,300.7513858325856,300.4949782377558,300.31854849222213,300.2001989968178,300.1228343568226,300.0735609699461,300.0429929881305,300.0245237679927,300.0136611630187,300.00745149057434,300.00402282356293,300.00223928011377,300.0014603445337,304.6552618347006,300.85944500164464,300.09282221594196,300.0057670203607
11.411411411411411,444.2605965910243,307.81361976922733,305.9812862671663,304.49750289084926,303.31889293325463,302.4018550933197,301.70315127588617,301.1827409288057,300.8037084129973,300.53427174583027,300.34717474778876,300.2205198019814,300.1368194929848,300.08293840093273,300.0490886007053,300.02838671868017,300.01603823541575,300.0088852277867,300.0048774512753,300.002766705483,300.0018336804839,304.8026313907634,300.91420942226165,300.1035506030569,300.0068802600889
11.611611611611611,447.699549848781,308.0012087216646,306.1494730878029,304.6450680966463,303.44540372836985,302.507818199116,301.7897172538612,301.2517071395522,300.8572237919802,300.5747122645789,300.3769130223828,300.2417988674737,300.1516298221354,300.09296535599634,300.05569252312506,300.032619316988,300.0186823834543,300.01050168289026,300.00585844210883,300.0033823726396,300.00227626265263,304.9497943667199,300.97005469447106,300.11494117714375,300.00814022874914
11.811811811811811,451.0450260543584,308.1877086645834,306.31710835542106,304.79236379443216,303.5722020501826,302.61427043712524,301.8771726054972,301.3216581075653,300.91188984040684,300.6162665399483,300.40773408030634,300.2640264376567,300.1672572843344,300.10364934288276,300.0628105932809,300.0372355034426,300.0216037410049,300.01231346989334,300.0069749587608,300.00409549657417,300.0027957616821,305.0967306603489,301.02694423474475,300.1269958323195,300.0095566855831
12.012012012012011,454.2949079010068,308.3732128785421,306.4839032515175,304.9397471162491,303.69886267242236,302.72156349340844,301.9651353741376,301.39283277075236,300.96744246748415,300.6590696353836,300.4394882354036,300.2872772731965,300.1836349826916,300.1150344353935,300.07042385305544,300.04226223071555,300.02480408156697,300.01433691380333,300.008234251562,300.00491622784506,300.0033998721131,305.24345788242795,301.0847936966323,300.1397265550105,300.0111382693781
12.212212212212211,457.4471385823562,308.5574544879567,306.65052595288057,305.08623964333447,303.82645211997504,302.82856476929123,302.05458442639167,301.4643087687818,301.0245661492773,300.70251894626404,300.4725834068723,300.31121862765576,300.20098374182817,300.1269654085657,300.078643765409,300.04764147562685,300.02833614980034,300.0165578450207,300.0096601099808,300.0058467229324,300.00409890990767,305.3898473946876,301.1437123395174,300.1530906038171,300.01289994752835
12.412412412412412,460.49972309414176,308.74081226659433,306.815858394229,305.2334115385474,303.9530992885556,302.93714334499816,302.1436864790794,301.5376334766542,301.0818953343352,300.747646253346,300.5061753081396,300.3364473518474,300.2188543508928,300.1397533534956,300.08726468125195,300.05352103794183,300.0321219089271,300.019040254897,300.0112316545028,300.00691158617394,300.004896486182,305.53606496658495,301.20340737031086,300.16716815508596,300.0148403781366
12.612612612612613,463.4507294968147,308.9228177050398,306.9811263587448,305.37941571892924,304.08093823243473,303.0450060952236,302.2345796480129,301.6108158589331,301.141057067366,300.7930682867882,300.5412987041189,300.3621481255166,300.23782571019075,300.1529812542672,300.09657859953325,300.0597169123247,300.0362948675113,300.02171736966795,300.0130034258219,300.0080968227639,300.0058082656308,305.6818608220744,301.2641639130438,300.18185012036656,300.0169841502792
12.812812812812814,466.29829013824076,309.10386066713903,307.1451373283441,305.5259726935127,304.2078490432436,303.15435180318116,302.32505079245703,301.6858110974351,301.2002942044624,300.8401791802022,300.5767998166735,300.38917261340794,300.2572463075004,300.1671116842391,300.1062650608309,300.0664562824885,300.0407196548531,300.0246899157852,300.01493082513997,300.00943981535664,300.00683392960553,305.82743430708416,301.325627018246,300.19725038969335,300.0193228281481
13.013013013013014,469.04060283571243,309.28354423305154,307.3089119939901,305.6714915620242,304.3357091026961,303.26309806643684,302.4170981320575,301.7607030013595,301.2612239322204,300.88756883857263,300.6137668485969,300.41664384964815,300.2777548354757,300.1816717147041,300.11666009438875,300.07351723537414,300.04555639535585,300.0278703265195,300.0170814844513,300.0109188258049,300.00799176940836,305.9725509916397,301.3880721505614,300.21324954591813,300.021883760308
13.213213213213214,471.67593201652573,309.46214717625827,307.4715480886875,305.8172692901589,304.46287393654666,303.37297385881664,302.50893101624774,301.8371027765763,301.3223582559109,300.93644027950404,300.65117917096325,300.4453276634073,300.29875161053485,300.19709246506,300.1274573319523,300.0811188738844,300.0506702972231,300.031359334945,300.0194089190055,300.01257237419924,300.00928100524936,306.11736247009355,301.4512022998404,300.22994958896777,300.02465838612443
13.413413413413414,474.20260981640064,309.6393479341531,307.6338916289798,305.96195482473894,304.5909578258008,303.48213959352125,302.6023578951445,301.913226539453,301.3852496261646,300.985401689548,300.690147385099,300.47430404537903,300.3209283232284,300.2128452466135,300.13904171194133,300.0889949498684,300.05625480220544,300.0350424584075,300.02199815613085,300.01436783687103,300.01072322884426,306.2616583614388,301.5152766270818,300.2472228554061,300.0276772964918
13.613613613613614,476.61903713505035,309.815457593184,307.794920341046,306.10704234338135,304.71802125858756,303.5926878611015,302.69515149794046,301.9911549362465,301.4479204919078,301.0361260830552,300.72921027285133,300.5047232238556,300.34335443347805,300.2296279788919,300.1508936515586,300.09752586722567,300.0620561371143,300.0391049659661,300.0247487667205,300.016376175744,300.0123089084592,306.4056258794601,301.57991265640027,300.26522503100193,300.03091899080084
13.813813813813814,478.92368464822994,309.9901660526532,307.95534658426925,306.25137523149647,304.8454693463523,303.70299940793353,302.7889406740508,302.06926092863864,301.51182863654185,301.087290037492,300.7694578180437,300.5356697863523,300.36673846358474,300.2468883427484,300.16342306935275,300.1064180622065,300.0682871223916,300.0434123921026,300.0277558395782,300.0185549943367,300.0140600755854,306.54907132454093,301.64535561895343,300.283827544849,300.03441408479887
14.014014014014014,481.11509377562504,310.16351761306805,308.1148945207625,306.39528636724367,304.97281123703755,303.8135587016599,302.88315746098164,302.1480336744719,301.5764608267169,301.1392936363158,300.81050440578446,300.5674258303006,300.39083287067166,300.264804547518,300.17649318961344,300.11577503263675,300.07488413195955,300.0480203920223,300.0309981581476,300.02093009717197,300.01598034888116,306.6920136879543,301.71149000085416,300.3030662941481,300.0381626256365
14.214214214214214,483.1918776039678,310.3354702159879,308.2735377313678,306.5387260483325,305.10003517456164,303.924310466143,302.97779479570545,302.2274167757119,301.64181141403316,301.1920889449986,300.85234761435305,300.5999589955279,300.41564043897375,300.2833608983958,300.190111668391,300.1255939093178,300.08185746832476,300.0529335227031,300.03448625402285,300.02350924837214,300.0180788636257,306.83441592727854,301.7782919089604,300.32293318212123,300.0421730714097
14.414414414414415,485.1527217647953,310.50596479249015,308.4312310328379,306.6816748355925,305.22711992852004,304.03522598461046,303.07283681677904,302.3073812759369,301.7078661127526,301.2456517578588,300.8949772926953,300.6332535819214,300.4411570356424,300.30255087753477,300.20427999728685,300.1358752381239,300.08921220879387,300.05815628955605,300.0382265689479,300.02629841251655,300.02036188814674,306.9762433148102,301.84574265120455,300.3434233461019,300.0464510735922
14.614614614614615,486.9963852662961,310.6751149969583,308.58771474511053,306.8242420974018,305.35398046282955,304.1462797054084,303.16824948405593,302.3878951711045,301.7745949903308,301.29995551254325,300.9383714472229,300.66729275004667,300.4673714827197,300.32236846389463,300.2189970042279,300.1466215244249,300.09695384832617,300.0636960062456,300.04222762107133,300.0293065246004,300.02283835388,307.1174664015417,301.91381332105146,300.36453024506284,300.0510044708247
14.814814814814815,488.7217012787167,310.84254380316423,308.7436187421475,306.9659366336517,305.4807459426915,304.2574150399042,303.2640031801346,302.4689340788045,301.8419688678259,301.3549806715965,300.9825080933455,300.7020645026878,300.49427152692516,300.3428099981503,300.234259650048,300.1578357370497,300.10508580887983,300.0695593905522,300.0464961117238,300.0325414546675,300.0255158159227,307.2580520323118,301.98247897834136,300.3862482829722,300.0558397163492
15.015015015015015,490.32757787283276,311.0083138741489,308.8986867273203,307.10690394243863,305.6073081902671,304.3686190613422,303.36006839107733,302.55046933207205,301.9099638679432,301.41070354804884,301.0273697387102,300.73755329534345,300.52184804323963,300.36386899539417,300.2500667164688,300.16951881659594,300.11361240117174,300.07575190641865,300.0510390553811,300.03601046866874,300.0284017242279,307.3979663591034,302.0517149755703,300.4085711734084,300.06096311117363
15.215215215215215,491.8129987110159,311.17285802175,309.0519153593446,307.24785566401255,305.73329489232725,304.47998130062075,303.45637618439497,302.63248367014825,301.97855703034116,301.4670969407002,301.072943418118,300.77373978928483,300.5500952295705,300.3855359504143,300.2664189888447,300.18166954563617,300.1225389647238,300.08227768977355,300.0558638629497,300.03972020365,300.03150345005156,307.537181047611,302.1214914487405,300.4314919007501,300.06638083422973
15.415415415415415,493.1770236904606,311.3355053787467,309.20466486997856,307.3874537407834,305.85948953455426,304.59106990906696,303.55306417798005,302.71489857213464,302.04772904521957,301.52414783177903,301.1191999431058,300.8106199672235,300.57899401149314,300.4078122744767,300.28330792344593,300.19429353894816,300.131865035911,300.08914454887054,300.0609749720857,300.0436786153817,300.0348276355297,307.675636686626,302.1918079140438,300.4550055431175,300.07209816155574
15.615615615615615,494.4187895381623,311.4966843801795,309.35572785112026,307.5270106573737,305.98476637530956,304.70254580768466,303.64975175006964,302.7978323670527,302.11741133340814,301.5818390169194,301.1661301821012,300.8481677678103,300.60854568674534,300.43068168577577,300.3007391871712,300.20738458336535,300.14159869427,300.09635348511375,300.0663809605354,300.04789084828224,300.0383815499726,307.81334701433354,302.2625929299102,300.47910378217364,300.0781211076348
