time,Q_in,theta_zone_1,theta_zone_2,theta_zone_3,theta_zone_4
14.414414414414415,485.1527217647953,6.976243314810176,1.8457426512045458,0.3434233461018721,0.04645107359220901
14.614614614614615,486.9963852662961,7.117466401541719,1.9138133210514638,0.3645302450628378,0.051004470824693726
14.814814814814815,488.7217012787167,7.258052032311809,1.982478978341362,0.3862482829721898,0.05583971634922591
15.015015015015015,490.32757787283276,7.397966359103407,2.0517149755702917,0.4085711734084043,0.06096311117363484
15.215215215215215,491.8129987110159,7.537181047611,2.121491448740528,0.4314919007500748,0.06638083422973295
15.415415415415415,493.1770236904606,7.675636686625978,2.1918079140438067,0.4550055431175224,0.07209816155574345
15.615615615615615,494.4187895381623,7.813347014333544,2.2625929299102268,0.47910378217363814,0.07812110763478586
15.815815815815816,495.5375103572712,7.950202331619835,2.3338965078931437,0.5037814981918132,0.08445403754120662
16.016016016016017,496.5324781244758,8.086269118815949,2.405592373955244,0.5290316984342667,0.09110290809860544
16.216216216216218,497.4030631381014,8.221378898850446,2.477794822811177,0.5548441871866316,0.09807090789979611
16.416416416416418,498.1487144166398,8.355664825791905,2.550300237174838,0.5812217492322702,0.1053642201681555
16.616616616616618,498.7689600474579,8.488879112559516,2.6233203855916827,0.6081367281459507,0.11298473828139777
16.816816816816818,499.263407485465,8.621250411657343,2.696528529483544,0.6356190138733382,0.12093865638462376
17.017017017017018,499.63174380154913,8.752414501571991,2.7702938329371136,0.6635998733053157,0.12922754729555663
17.217217217217218,499.87373588062593,8.882743456183334,2.8440887968405946,0.6921683663892395,0.1378554276992645
17.41741741741742,499.98923056917374,9.011696421176453,2.9185394498306323,0.7211714104774956,0.14682770987525373
17.61761761761762,499.97815477216244,9.139786054246713,2.9929009456640188,0.7507815020536555,0.1561415472917247
17.81781781781782,499.8405154993147,9.266530222202732,3.0677542888043376,0.7808268219399679,0.1658072834864015
18.01801801801802,499.57639986066897,9.39217135746469,3.142692832834257,0.8114137363929217,0.1758201826157233
18.21821821821822,499.1859750114493,9.516545922899013,3.2179153796611217,0.8424660653937508,0.18618754735348375
18.41841841841842,498.66948804627475,9.639697235060396,3.2932421249980735,0.8740196132816322,0.1969076355218249
18.61861861861862,498.0272658427765,9.761517182442844,3.3687455101216983,0.9060366219422349,0.20798505749098695
18.81881881881882,497.25971485472166,9.88200042865327,3.4444129412523807,0.9385187774560109,0.21941977568445736
19.01901901901902,496.367320854774,10.001100644818848,3.5201797590704587,0.971458484233608,0.2312134649886275
19.21921921921922,495.35064862705474,10.118810848200326,3.596037996859934,1.0048525776097676,0.2433666371647405
19.41941941941942,494.21034160969907,10.23508071822738,3.671959665699319,1.0386862907702152,0.25588082809258594
19.61961961961962,492.9471214876318,10.349883785874795,3.7479302804378563,1.0729533861540403,0.2687566211615149
19.81981981981982,491.5617877358236,10.463187587524544,3.82392648338498,1.1076453581023316,0.2819944758526276
20.02002002002002,490.0552171133136,10.574965204494674,3.8999259159141957,1.1427537080450634,0.29559478209864665
20.22022022022022,488.42836310832047,10.685184593975578,3.97590345642044,1.1782682857627833,0.309557636319596
20.42042042042042,486.68225533479267,10.793820050600402,4.051842154766348,1.2141822500229296,0.3238830456524511
20.62062062062062,484.81799888077984,10.900837467643441,4.127715487226283,1.2504847487945199,0.3385706916141089
20.82082082082082,482.8367736090371,11.00621850241879,4.203506822244549,1.2871689040773617,0.35362027748078617
21.02102102102102,480.7398334103061,11.109927448994142,4.279189744660357,1.3242236097842124,0.3690310813381643
21.22122122122122,478.5285054097445,11.21193762069612,4.354747731418058,1.3616418489679063,0.3848025179508454
21.42142142142142,476.20418912700643,11.312229954712734,4.430156426087308,1.3994131235956502,0.4009335519740489
21.62162162162162,473.7683555905048,11.410779620787025,4.505395207987306,1.4375281278894931,0.4174230708539426
21.82182182182182,471.222546406418,11.507563925012676,4.580442300594427,1.475977477045376,0.43426979713751734
22.02202202202202,468.56837278302817,11.602568868849517,4.655268222006157,1.5147517116714653,0.45147228939651995
22.22222222222222,465.8075145110083,11.69573813772871,4.729886857350834,1.553841284018631,0.469028944942977
22.42242242242242,462.94171890030645,11.787120515173228,4.8042076623825665,1.5932369645815925,0.48693800386888597
22.62262262262262,459.9727996742963,11.876589111533349,4.878318715601267,1.6329275939173158,0.5051975493254872
22.822822822822822,456.902635821896,11.96427280861974,4.9520473300857475,1.6729080655324537,0.523805501822153
23.023023023023022,453.7331704083819,12.049959996435632,5.0255782008133,1.7131574078729273,0.54275968430494
23.223223223223222,450.46640934564846,12.133881126799224,5.09862150946384,1.7536884682106688,0.5620575121437241
23.423423423423422,447.10442012269357,12.215707624432412,5.171510673732371,1.7944501549691267,0.581697120459296
23.623623623623622,443.6493304971329,12.295816649886376,5.243766501067853,1.83550183645292,0.6016740793764939
23.823823823823822,440.10332714857066,12.3737032938526,5.315967115585977,1.8767230325934747,0.6219896111256276
24.024024024024023,436.4686542946798,12.449890170819685,5.3874231129784675,1.9182449051521644,0.6426343774395491
24.224224224224223,432.74761227086674,12.523927772358661,5.458677371594774,1.9599260775852372,0.6636125292690735
24.424424424424423,428.94255607441977,12.596071424929676,5.529360372010444,2.0018470870165856,0.6849149967255244
24.624624624624623,425.05589387406405,12.66618988702362,5.599614974981591,2.0439555760148096,0.7065409561942033
24.824824824824823,421.090085485863,12.734281833192483,5.66942091513539,2.086233849801488,0.7284893209958909
25.025025025025027,417.04764081643464,12.800397331064119,5.738673658343032,2.1287083262294573,0.7507507964268711
25.225225225225227,412.93111827446535,12.864485629113972,5.807419335978977,2.1713430353846093,0.7733253887118394
25.425425425425427,408.74312315152736,12.926543444259266,5.875635709139033,2.214130866432299,0.7962090555332679
25.625625625625627,404.4863059732251,12.986572098062197,5.943299491012226,2.2570634575462805,0.8193974455094235
25.825825825825827,400.1633608217131,13.044566556035534,6.010397196108215,2.3001294350752914,0.8428865174626594
26.026026026026027,395.77702363064816,13.100529956122898,6.076905552280209,2.343320564098235,0.8666718914325315
26.226226226226228,391.3300704536532,13.154453088205287,6.14281959087964,2.3866236323848398,0.8907495552977593
26.426426426426428,386.8253157073908,13.206348885497562,6.2081074644653995,2.430032470479887,0.9151145569872483
26.626626626626628,382.2656103903572,13.256198854930403,6.272779521456073,2.4735301734200448,0.9397632960559008
26.826826826826828,377.65384027852303,13.304030999135534,6.336787546968765,2.5171157803741266,0.9646896972687387
27.027027027027028,372.9929240989649,13.349823832576362,6.400150867113723,2.5607686627646444,0.9898907231564635
27.227227227227228,368.28581168264316,13.393591821935047,6.462840841197533,2.6044845854695495,1.0153603903901853
27.42742742742743,363.53548209749255,13.435376189082376,6.524797407282392,2.6482664225504777,1.0410917228147696
27.62762762762763,358.74494176301096,13.475044441677824,6.586200945058579,2.6920385962549744,1.0670909518339045
27.82782782782783,353.917222547537,13.512848218356055,6.646693815525055,2.735914070445858,1.093331087170725
28.02802802802803,349.05537984942146,13.548549912061048,6.7066190573540325,2.7797500826720807,1.1198309905553856
28.22822822822823,344.1624906633068,13.58232765862033,6.765720014460896,2.8236306796851522,1.1465681073046312
28.42842842842843,339.2416516327387,13.614118789315455,6.824090304662548,2.867508766055323,1.1735431024685568
28.62862862862863,334.2959770903426,13.643913767434356,6.881764846201804,2.91134165359108,1.2007593332024271
28.82882882882883,329.328597086804,13.671840717655755,6.938535560742878,2.9552286421405256,1.228184967873915
29.02902902902903,324.3426554099018,13.697716488214496,6.9947329036968995,2.9989715899353655,1.2558600328706575
29.22922922922923,319.3413075948478,13.721777193857292,7.049967371408741,3.042772372353454,1.2837267520257
29.42942942942943,314.32771892719063,13.743914609355045,7.104444473968783,3.0865016202723154,1.311809166713374
29.62962962962963,309.3050624395493,13.764161787170565,7.158129751803813,3.1301641698579488,1.3400977027373528
29.82982982982983,304.2765169034438,13.782546133516917,7.21100087567163,3.1737580792738527,1.3685845591608086
30.03003003003003,299.2452648174935,13.79908780754755,7.263050085799819,3.2172737121170485,1.3972638463611702
30.23023023023023,294.2144903932565,13.813807637268383,7.314270606918228,3.260701413258971,1.426129603180641
30.43043043043043,289.1873775399852,13.82672757501365,7.364656042430568,3.304031633888144,1.455175822993283
30.63063063063063,284.16710784957354,13.837871912677485,7.414198129550471,3.3472563314458057,1.484396082409603
30.83083083083083,279.15685858296956,13.847259873269081,7.462900332601748,3.3903604224583432,1.513785907082024
31.03103103103103,274.1598006593305,13.854933238990554,7.510725889586752,3.4333559225459567,1.5433329338531507
31.23123123123123,269.17909664919057,13.86088040778975,7.557742491717477,3.4761845336441866,1.5730456466370697
31.43143143143143,264.2178987729129,13.86520611729668,7.603794636321879,3.5189434235406907,1.6028853653359647
31.63163163163163,259.27934690569157,13.867812735737743,7.649126405096581,3.561446809236429,1.6329008904686475
31.83183183183183,254.36656659036697,13.868852360497499,7.693489322329356,3.6038646485442314,1.663029396182651
32.032032032032035,249.48266705931232,13.86828198942942,7.737029251139916,3.646076183083835,1.6933012840482888
32.232232232232235,244.63073926664214,13.866168176188694,7.779668123431463,3.6881344762931008,1.7236888958010468
32.432432432432435,239.81385393198883,13.862497009127026,7.821501615754926,3.7299518081293286,1.7542137156339095
32.632632632632635,235.03505959708633,13.857402344758952,7.862316037428968,3.7716893979362567,1.7848111824600892
32.832832832832835,230.29738069638847,13.850769232040761,7.90242112177441,3.8130933315263746,1.8155590958058951
33.033033033033036,225.60381564294565,13.842771610766818,7.941522801800261,3.854389863485153,1.8463700191383055
33.233233233233236,220.95733493074974,13.833364791042072,7.979789824480008,3.895437396038403,1.8772844441900247
33.433433433433436,216.3608792547481,13.822603958925924,8.017183228114277,3.9362603683372868,1.9082848851894028
33.633633633633636,211.81735764971788,13.81052496405647,8.05370522436948,3.9768507572384237,1.9393649250843055
33.833833833833836,207.32964564917668,13.797165637438695,8.089356653024652,4.017202417982389,1.970517778323483
34.034034034034036,202.90058346549685,13.782566764514911,8.124133888441236,4.057313541021756,2.0017352428327513
34.234234234234236,198.5329741923727,13.766761550968113,8.158053173654935,4.097165629064307,2.0330149215909614
34.434434434434436,194.2295820307807,13.749798044841043,8.191094731894623,4.136774650677523,2.0643424739614034
34.63463463463464,189.9931305395541,13.73170152336263,8.223305452154648,4.176090720347247,2.0957269320007867
34.83483483483484,185.82630091167886,13.712539380172359,8.25460904705244,4.215192225295482,2.1271313337732636
35.03503503503504,181.7317302774031,13.692308071642856,8.285148438735746,4.253926456606564,2.1586030702175094
35.23523523523524,177.7120100352331,13.671123556824853,8.314701454243732,4.292532314196592,2.1900444358483355
35.43543543543544,173.7696842118717,13.648917281544186,8.34361147037879,4.3306401654231195,2.221587084072098
35.63563563563564,169.9072478521383,13.62584618475546,8.371542699717395,4.368614393332962,2.253082842748995
35.83583583583584,166.1271454398891,13.601862964494671,8.398766968420318,4.40616423219376,2.2846372028606083
36.03603603603604,162.4317693509355,13.577108709231311,8.42501465536418,4.443582728942715,2.3161254880741353
36.23623623623624,158.82345833894223,13.551503063007544,8.450645994364038,4.480487146613257,2.347692284137622
36.43643643643644,155.30449605526158,13.525227458052143,8.475287473496678,4.5172818636578995,2.3791673233037045
36.63663663663664,151.87710960364137,13.498205837579462,8.499283081764759,4.553604542001153,2.4106889891126
36.83683683683684,148.5434681307208,13.470567827646278,8.522411742320799,4.589696800645754,2.4421515240068743
37.03703703703704,145.30568145320714,13.44230537525334,8.544820172771779,4.6254090570524795,2.473608396014356
37.23723723723724,142.1657987226008,13.413502488045765,8.566430881353256,4.660831657149288,2.505014282680065
37.43743743743744,139.12580712831544,13.38418359774522,8.587306553768144,4.695904853673028,2.5363876869952264
37.63763763763764,136.18763064001217,13.354402731153982,8.60744276104873,4.730642669812937,2.567715003179785
37.83783783783784,133.3531287899455,13.324207519274978,8.626850440723842,4.765041960547592,2.598991138689314
38.03803803803804,130.62409549609,13.293643432964586,8.645542303332434,4.799099713654641,2.630210063407958
38.23823823823824,128.00225792679464,13.262757765814229,8.66353069420984,4.832813418066905,2.6613661309407917
38.43843843843844,125.48927540768022,13.231595751757936,8.68083069515012,4.866180557521261,2.692453868727341
38.63863863863864,123.08673837147529,13.20021148490406,8.697448812240964,4.899199231950433,2.7234677176349464
38.83883883883884,120.79616735145243,13.168638755632287,8.713412704484597,4.931867190742196,2.7544023962865936
39.03903903903904,118.61901201910342,13.136947197175118,8.728713774948972,4.964183518049822,2.7852524465125157
39.23923923923924,116.55665026666156,13.10515415834891,8.743398233565358,4.9961450372235845,2.8160128571774408
39.43943943943944,114.61038733505237,13.073341933212419,8.757443239260681,5.027753724787885,2.846678244121051
39.63963963963964,112.7814549878243,13.041524773642038,8.770902033017535,5.059003507508237,2.877243871206872
39.83983983983984,111.07101073158194,13.009768851439617,8.783766139977445,5.089899199217825,2.907704513863223
40.04004004004004,109.48013708341594,12.978139756587268,8.79603512104029,5.120438219370499,2.9380554527566005
40.24024024024024,108.00984088579247,12.946588478653666,8.807834162298718,5.150606752243334,2.9682927114882887
40.44044044044044,106.66105266933613,12.915415653633318,8.818872336130994,5.180462341568841,2.9984079046965917
40.64064064064064,105.43462606390989,12.884301267175317,8.82962126586574,5.209910928338445,3.028402819590667
40.84084084084084,104.33133725836407,12.853552027695457,8.839774090227252,5.239021234829295,3.0582686251738096
41.04104104104104,103.35188450929695,12.82316798496754,8.849396980969061,5.267793053902153,3.0879994298822453
41.24124124124124,102.49688769913757,12.793100633731797,8.858650015836986,5.296172036516623,3.1175984826668355
41.44144144144144,101.76688794383054,12.763536045905482,8.867343049892213,5.324237697919045,3.1470510968717917
41.64164164164164,101.16234725037108,12.734393195637836,8.875684595300925,5.3519169040826,3.1763639634593233
41.84184184184184,100.68364822440697,12.705805074862553,8.88355891716111,5.379265720209673,3.2055250064830147
42.04204204204204,100.3310938280926,12.67777460683078,8.891048436506253,5.406260230710359,3.234534244055453
42.24224224224224,100.10490718834839,12.650307646373392,8.89814478255414,5.432909671904326,3.263388012702876
42.44244244244244,100.00523145564668,12.623485836132545,8.9049142940288,5.4592076206442925,3.292081250593924
42.64264264264264,100.03212971341372,12.597397880886376,8.91134785169561,5.4851686660265955,3.3206088012998407
42.84284284284284,100.1855849381052,12.572043780634885,8.917445455554798,5.510792808051065,3.348970664820399
43.04304304304304,100.4655000099799,12.54744181272747,8.923221197830458,5.536078431991655,3.3771658336500536
43.24324324324324,100.8716977745658,12.52370416296759,8.92873319869517,5.5610325775105025,3.4051863194557654
43.44344344344344,101.40392115477852,12.500838458585292,8.933984847399131,5.5856560590339654,3.4330315433856526
43.64364364364364,102.06183331362206,12.478863824251562,8.938979750167448,5.609949927678201,3.4607008043186624
43.84384384384384,102.84501786736834,12.457861074271534,8.943758692160884,5.633922724460376,3.488188392531299
44.04404404404404,103.75297914908086,12.437836147418807,8.948328792757934,5.6575757225926395,3.5154933848224914
44.24424424424424,104.78514252231562,12.418840766215567,8.952719810917415,5.680914695559238,3.542612510326933
44.44444444444444,105.94085474480067,12.400915152957054,8.956951425954628,5.703943692640166,3.5695436473588416
44.64464464464464,107.21938438186467,12.384085572478057,8.96103670529817,5.726665621492998,3.596285471887313
44.84484484484484,108.61992226935143,12.36840178930322,8.965005668526715,5.749087311779476,3.622835112028156
45.04504504504504,110.1415820257296,12.353887750159458,8.968872566964762,5.771212158995468,3.6491913441808492
45.24524524524524,111.78340061307125,12.340582811691263,8.972661382271838,5.79304599750634,3.6753521936396965
45.44544544544544,113.54433894654551,12.328522384234475,8.976394854178011,5.814594681157587,3.7013160258952666
45.645645645645644,115.42328255204171,12.317734628136975,8.980089088132729,5.835862419294244,3.7270817317710794
45.845845845845844,117.41904227150457,12.308259115002897,8.983769688051837,5.856856197627906,3.7526477704035415
46.046046046046044,119.53035501553666,12.300119328070025,8.987453817051914,5.877580848525383,3.7780132219783127
46.246246246246244,121.75588456279024,12.293348873828847,8.991163236608315,5.898042650905836,3.803177035670558
46.446446446446444,124.0942224056441,12.28798101359149,8.994921398167264,5.9182486504512894,3.8281382922214675
46.646646646646644,126.54388864162888,12.284045950738857,8.998743413325258,5.93820347557363,3.8528964691869305
46.846846846846844,129.10333291003735,12.281567299508538,9.002653278320963,5.957914607231544,3.877450894716901
47.047047047047045,131.77093537312678,12.280571717707517,9.006670870880328,5.977388719617181,3.9018011570711906
47.247247247247245,134.54500774129235,12.281084783036363,9.010816832418755,5.996632614686064,3.9259469880742017
47.447447447447445,137.42379434156322,12.283123226180578,9.015119549002975,6.015653235377272,3.9498882610855617
47.647647647647645,140.40547322874346,12.286737599529147,9.019572431040956,6.034457678113824,3.9736249904259466
47.847847847847845,143.48815733849747,12.291902891458562,9.024243634816571,6.053052821321728,3.997157331202061
48.048048048048045,146.6698956816471,12.298710253457955,9.029082432734697,6.071447201658543,4.020485578599505
48.248248248248245,149.9486745789263,12.30708651773665,9.034206073103462,6.089644592259333,4.043610178128233
48.448448448448445,153.32241893541186,12.317174016969545,9.039502888768084,6.107661105429145,4.066531666156493
48.648648648648646,156.7889935538228,12.328832567561847,9.045167818022776,6.1254873805154375,4.089250945688889
48.848848848848846,160.34620448585758,12.342283322499782,9.050986376935555,6.143161689354599,4.111768328465473
49.049049049049046,163.99180042071518,12.357281857168346,9.057288117417158,6.16064062175667,4.13408627511825
49.249249249249246,167.72347410991867,12.37417646375269,9.063680141992279,6.178013999758605,4.156202644614893
49.449449449449446,171.53886382754186,12.39262056595544,9.070639565801855,6.195186822114181,4.178123846802293
49.649649649649646,175.43555486491383,12.412955009453981,9.077752918264366,6.212278290179256,4.199844093171464
49.849849849849846,179.4110810588553,12.434881221854425,9.085460323055088,6.229175510936216,4.2213743382845905
50.050050050050054,183.46292635248045,12.45868784633177,9.093395030692704,6.2460035225414,4.242706046130934
50.250250250250254,187.58852638757423,12.484194147970356,9.101842801650946,6.26268426103951,4.263849430585083
50.450450450450454,191.7852701275417,12.511513832649598,9.110666672312732,6.2792791440110705,4.284800673127847
50.650650650650654,196.05050150989683,12.540595871623793,9.119971452816287,6.295765240066544,4.305565854542181
50.850850850850854,200.38152112724867,12.57147870552808,9.129727337670488,6.3121675772086405,4.326144663492698
51.051051051051054,204.77558793572024,12.604157427957205,9.139963768301357,6.328490049521747,4.34654006442247
51.251251251251254,209.22992098971798,12.638637564858243,9.15069340958155,6.344742689902432,4.366754397520367
51.451451451451454,213.74170120195438,12.674917051352338,9.161938246063983,6.36093214859676,4.386790407401065
51.651651651651655,218.308073127611,12.713002075946747,9.173706853756016,6.377069191348596,4.406650500570493
51.851851851851855,222.92614677151047,12.752886585656427,9.186022353648639,6.3931601535514915,4.4263378129319335
52.052052052052055,227.5929994171555,12.794577577349116,9.19888842495493,6.409217150672248,4.445854678330818
52.252252252252255,232.30567747647692,12.838067459082595,9.21232671314209,6.425246326592855,4.465204595791249
52.452452452452455,237.06119835911937,12.883344249410527,9.226362231825192,6.441253361022632,4.48439110543984
52.652652652652655,241.85655236008301,12.930445842898905,9.240949843884778,6.457266367558702,4.50341412472477
52.852852852852855,246.6887045645243,12.979254186929609,9.256261961831115,6.473236413448603,4.522287561979908
53.053053053053056,251.55459676851376,13.029996817018855,9.27197012007548,6.489303932062967,4.540989713292504
53.253253253253256,256.45114941453136,13.082320389322263,9.288597180534282,6.505271933401161,4.559564453711232
53.453453453453456,261.3752635404769,13.13657672649731,9.305609691600125,6.521379833370986,4.577968756696123
53.653653653653656,266.32382274096153,13.192443113352681,9.32350184489394,6.5374206779796395,4.596251495127831
53.853853853853856,271.29369513963843,13.250154854575783,9.341895533369893,6.553584066210647,4.61437760183901
54.054054054054056,276.28173537132557,13.309533760575164,9.361064685099961,6.569753436606561,4.632378212112485
54.254254254254256,281.2847865726638,13.370642268932443,9.380900043082647,6.585991293980555,4.650246349895667
54.454454454454456,286.2996823800546,13.433482682922772,9.401372020116582,6.602338049480977,4.667976049717254
54.65465465465466,291.3232489336077,13.497973872841726,9.422608820742937,6.61872752732927,4.685592006700631
54.85485485485486,296.35230688583476,13.564121824448478,9.444576834855354,6.635194772535897,4.703091044687767
55.05505505505506,301.38367341381525,13.631928807469478,9.467248839861725,6.65176798261507,4.720472341719756
55.25525525525526,306.41416423356225,13.701366859737846,9.490647053698808,6.668447266879525,4.737742519503172
55.45545545545546,311.4405956153124,13.772411739877498,9.514785309200875,6.6852370107680485,4.754907021989823
55.65565565565566,316.4597863984664,13.84504316575675,9.539668203372344,6.702146505386736,4.77197010572695
55.85585585585586,321.4685600049018,13.919239758929791,9.56529978242395,6.719185178406349,4.7889359829868
56.05605605605606,326.4637464493868,13.994975065385347,9.591691185684908,6.736357407618073,4.805810349155422
56.25625625625626,331.44218434582115,14.072231526321275,9.618834230376251,6.75368006982859,4.822595270635361
56.45645645645646,336.40072290803454,14.150966331342772,9.646767283164536,6.7711373575470475,4.839302677409876
56.65665665665666,341.33622394387703,14.231186991681284,9.675427164957,6.7887850358098945,4.855922562192632
56.85685685685686,346.2455638413377,14.312806000724208,9.704938389924337,6.806541831347033,4.8724878456283705
57.05705705705706,351.1256355454377,14.395874350006977,9.735142136034654,6.824536619680373,4.888964456310305
57.25725725725726,355.9733505246427,14.480325538296825,9.766118084587617,6.84271729157166,4.905376916789123
57.45745745745746,360.7856407255528,14.56607717322538,9.797974025237863,6.86101267866718,4.921755093407796
57.65765765765766,365.5594605146325,14.653211180105984,9.830478943388698,6.879606725280439,4.938046536369825
57.85785785785786,370.29178860575075,14.74159339374171,9.863844857918991,6.898345096475055,4.9543089027432075
